"ID","tag_image","respect","name","leader","age","tag","co_leader","capacity","members","rank","division","level","position","wins","leader_name","co_leader_name","leader_last_action"
44454,"44454-0.png",5305,"The Underground",2448827,1453,"",0,15,3,"Unranked",0,1,0,0,"TheVampireGirl",NA,1675092352
44455,"44455-0.png",4964,"wootiin",2374614,1453,"",0,5,1,"Unranked",0,1,0,0,"woottiin",NA,1596441469
44456,"44456-77768.png",4796,"SinisterII",2455796,1453,"Sin",0,15,6,"Unranked",0,1,0,0,"Doublenegitive",NA,1677667415
44457,"44457-0.png",0,"Corrupt Police Force",2158551,1453,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44458,"44458-0.png",0,"Sector 8",2426541,1453,"SEC8",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44459,"44459-0.png",5593,"The Red Brotherhood",2675306,1453,"Jinx",0,10,1,"Unranked",0,1,0,0,"Jinx_Err0r",NA,1669265926
44460,"44460-0.png",0,"The Diablo Army Community",2191716,1452,"TDAC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44461,"44461-0.png",0,"Sector Zero",2178238,1452,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44462,"44462-0.png",0,"Forsworn",2467654,1452,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44463,"44463-0.png",5017,"Doxh Squad",2448620,1452,"DOXH",0,15,2,"Unranked",0,1,0,0,"Masli",NA,1667325859
44464,"44464-0.png",0,"The north wall 2",2451137,1452,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44465,"44465-0.png",0,"100b",1089425,1452,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44466,"44466-11905.png",0,"203rd mage battalion",2443329,1452,"203",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44467,"44467-33595.png",617116,"The Hogs",2444268,1452,"HOGS",2559529,100,67,"Bronze",0,2,0,5,"addi","Gtne",1702485914
44468,"44468-0.png",0,"The Millennials",2119961,1452,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44469,"44469-0.png",0,"The Akatsuki",1841496,1451,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44470,"44470-0.png",3419,"Mr Poppers Penguins",2561019,1451,"",0,15,9,"Unranked",0,1,0,0,"Gmbhc0",NA,1598004287
44471,"44471-0.png",0,"Mile High Club",1439643,1451,"MHC",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44472,"44472-0.png",0,"Seiko",2479077,1450,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44473,"44473-0.png",0,"WhyMe-",2450696,1450,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44474,"44474-0.png",0,"TradeForRich",1697489,1450,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44475,"44475-0.png",0,"INFINITY",2447790,1450,"PUSH",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44476,"44476-0.png",0,"Ironmann",2124327,1450,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44477,"44477-30087.png",0,"GOLDEN DAWN",2451293,1449,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44478,"44478-0.png",4989,"Koalafied",1299444,1449,"",0,5,1,"Unranked",0,1,0,0,"Koalafied",NA,1646104591
44479,"44479-0.png",0," JT",1288688,1449,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44480,"44480-0.png",0,"Lone Warrior",1870241,1449,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44481,"44481-0.png",0,"Alphabet",2069998,1449,"GOOG",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44482,"44482-0.png",6662,"The Sheffield virus",2451990,1449,"",0,15,2,"Unranked",0,1,0,0,"ProfLiebstrom",NA,1622285572
44483,"44483-62852.png",0,"Embers to Ashes",2238009,1449,"ETA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44484,"44484-0.png",0,"Bradford bank",2338608,1448,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44485,"44485-0.png",0,"No Likey No Lighty",2453249,1448,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44486,"44486-0.png",0,"Hheheheheh",1391605,1448,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44487,"44487-0.png",0,"Gears of war",2371004,1448,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44488,"44488-0.png",0,"Slabz",1857111,1448,"",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
44489,"44489-0.png",0,"Genius",2096241,1448,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44490,"44490-0.png",0,"Woottang Clan",2254870,1448,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44491,"44491-0.png",8218,"Spun Gang ",2598002,1448,"Spun",0,15,1,"Unranked",0,1,0,0,"DoinkyApe",NA,1598572466
44492,"44492-0.png",5001,"Devils lair",2435515,1447,"",0,15,1,"Unranked",0,1,0,0,"Hellpond",NA,1695744588
44493,"44493-0.png",0,"Toy Story",1462758,1447,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44494,"44494-0.png",0,"4chan",954364,1447,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44495,"44495-0.png",5000,"Staik",2430723,1447,"",0,5,1,"Unranked",0,1,0,0,"hald",NA,1577507417
44496,"44496-0.png",0,"Grove Street",2129418,1447,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44497,"44497-0.png",0,"Grove street Gang",2431205,1447,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44498,"44498-0.png",4994,"Thundercats",2447553,1447,"",0,15,1,"Unranked",0,1,0,0,"Lemonade123",NA,1597238656
44499,"44499-0.png",5002,"Mindboggle",2449999,1447,"",2449975,15,2,"Unranked",0,1,0,0,"charliemonger","andrebuckner",1578126634
44500,"44500-0.png",0,"Tempest",2100534,1447,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44501,"44501-0.png",0,"1man_army",1709449,1446,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44502,"44502-56097.png",0,"NineNine",2254870,1446,"Nine",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44503,"44503-0.png",0,"CrazyCouyons",2182234,1446,"CC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44504,"44504-0.png",5191,"azsidokatfujjaaszel",2437299,1446,"",0,15,1,"Unranked",0,1,0,0,"takivagyok",NA,1593345493
44505,"44505-0.png",6383,"SiG",1031017,1446,"",0,10,1,"Unranked",0,1,0,0,"SiG_PLaYER",NA,1648585642
44506,"44506-0.png",8617,"Reaper&#039;s Row",2420188,1446,"ngnl",0,15,8,"Unranked",0,1,0,0,"Kayukillulotz",NA,1582415048
44507,"44507-0.png",0,"Newbie friendly",2149650,1446,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44508,"44508-0.png",4998,"Ak goldpanners",2433357,1446,"",0,5,1,"Unranked",0,1,0,0,"UnKn0ne",NA,1609750219
44509,"44509-0.png",0,"The shadows",2260963,1446,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44510,"44510-0.png",0,"AT - 44",2212356,1446,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44511,"44511-0.png",0,"The Seattle Warlords",2319882,1445,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44512,"44512-69864.png",0,"Raid Squad",2273226,1445,"RAID",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44513,"44513-0.png",5040,"Kayi",2100668,1445,"",0,15,1,"Unranked",0,1,0,0,"TheCromwell",NA,1640121392
44514,"44514-0.png",5496,"Lord of the Ringz",2450683,1445,"",0,10,1,"Unranked",0,1,0,0,"treebeardz2019",NA,1654535723
44515,"44515-0.png",0,"Midnight Warriors",2280163,1445,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44516,"44516-0.png",0,"Mars bars company guild",2252331,1445,"Mbcg",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44517,"44517-0.png",0,"Dracula house",2404273,1444,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44518,"44518-0.png",0,"The Wealdstone Raiders",1883708,1444,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44519,"44519-0.png",5485,"Sons of blinders",2463211,1444,"SOBs",0,15,6,"Unranked",0,1,0,0,"SharpedX",NA,1628435274
44520,"44520-0.png",0,"UNKILLABLE FACTION",2228365,1444,"POO",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44521,"44521-0.png",0,"KillaBob",579581,1444,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44522,"44522-0.png",0,"Nineeee",2455187,1443,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44523,"44523-0.png",0,"Huh",2452995,1443,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44524,"44524-0.png",0,"Raid Gang",2141005,1443,"RG",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44525,"44525-0.png",0,"Ak-47 202",2212356,1443,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44526,"44526-0.png",0,"Eternal Golden Monks",2233516,1443,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44527,"44527-32752.png",0,"The Abyss",2455654,1443,"ABSS",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44528,"44528-0.png",0,"Empire Reborn",2231174,1442,"EMPR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44530,"44530-0.png",5022,"Sacred Hearts",2455457,1442,"",0,15,1,"Unranked",0,1,0,0,"YoungPapi",NA,1590413074
44531,"44531-4379.png",0,"Lucky13",2097018,1442,"L13",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
44532,"44532-0.png",0,"Compilers",1975703,1442,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44533,"44533-0.png",0,"Full Force ENT",498216,1442,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44534,"44534-0.png",0,".Mattel.",2165679,1441,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44535,"44535-0.png",0,"Leave Me Alone",2169108,1441,"LMA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44536,"44536-0.png",5001,"Otaku",2456554,1440,"",0,10,1,"Unranked",0,1,0,0,"Edward_",NA,1578129797
44537,"44537-0.png",4509,"THE TORN CITY ASSASSINS",2385680,1440,"",0,15,2,"Unranked",0,1,0,0,"Terry_Pellaeon",NA,1579841855
44538,"44538-81077.png",151847,"Prime  EviL",2390009,1440,"",1966788,40,23,"Unranked",0,1,0,0,"GiantChook","Umaroth6510",1702334530
44539,"44539-0.png",0,"HOF",1260464,1439,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44540,"44540-46438.png",5086,"No Fear",2441562,1439,"",0,15,1,"Unranked",0,1,0,0,"ZeroCrone",NA,1578373089
44541,"44541-44643.png",513291,"Green Dragon Inn",2173250,1439,"GDI",2322716,50,35,"Gold",2,12,0,10,"WildHare","uther",1702488716
44542,"44542-72250.png",8948,"Speedy knickers",2409144,1439,"",0,15,6,"Unranked",0,1,0,0,"zellbest",NA,1702468240
44543,"44543-0.png",4933,"Pingu Power",2456642,1439,"",0,15,3,"Unranked",0,1,0,0,"xWyzz",NA,1631820703
44544,"44544-0.png",0,"PTee",2058042,1439,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44545,"44545-0.png",4998,"fryg",998813,1439,"",0,5,1,"Unranked",0,1,0,0,"da_king1",NA,1582392717
44546,"44546-0.png",0,"122312313",1640904,1439,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44547,"44547-83629.png",149944,"MORTAL WARLORDS",2288960,1438,"MW",2472041,25,9,"Silver",1,7,0,10,"KillerDragons","BubbaTank730",1702462093
44548,"44548-0.png",5061,"Chungus",2141186,1438,"",0,10,2,"Unranked",0,1,0,0,"Hotwife4863",NA,1621446044
44549,"44549-0.png",10869,"La Cosa Nosta",2352880,1438,"LCN",2391617,15,2,"Unranked",0,1,0,0,"Salvatore_187","Medaid",1701539927
44550,"44550-0.png",0,"Vi&#039;s Faction",2471142,1438,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44551,"44551-0.png",0,"Nofear",2441580,1438,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44552,"44552-0.png",0,"Gambling Addicts",1968975,1438,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44553,"44553-0.png",0,"Itsi",321565,1438,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44554,"44554-0.png",5000,"Hells",2392597,1437,"",0,5,1,"Unranked",0,1,0,0,"klopsikowy",NA,1578303927
44555,"44555-0.png",0,"Delete1",2155421,1437,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44556,"44556-0.png",5172,"RocNation",2295583,1437,"666",0,15,5,"Unranked",0,1,0,0,"msmalley05",NA,1676596465
44557,"44557-0.png",0,"Ruby Crow",2435153,1437,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44558,"44558-0.png",0,"Dirty Terry Burner",2370871,1437,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44559,"44559-0.png",0,"TBH_1",9798,1437,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44560,"44560-0.png",0,"BOSTON MEDICAL CENTER",2320597,1436,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44561,"44561-0.png",0,"420smokers",2004821,1436,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44562,"44562-29668.png",662898,"Vanguard Titans",2481284,1436,"VT",2588396,65,45,"Silver",2,8,0,7,"Metal_Queen","xXKingFlameXx",1702485609
44563,"44563-0.png",4980,"Y2PS",2073558,1436,"",0,5,1,"Unranked",0,1,0,0,"hagyi",NA,1598445204
44564,"44564-0.png",0,"DrugUsers",2168451,1436,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44565,"44565-0.png",6182,"Private Healthcare",2383186,1436,"PHC",0,15,1,"Unranked",0,1,0,0,"DoughNutzTV",NA,1696958371
44566,"44566-0.png",4999,"Pongo Pools",2458109,1436,"",0,15,1,"Unranked",0,1,0,0,"Atrida",NA,1578690260
44567,"44567-0.png",4930,"Stuffasnopallese",2399520,1436,"",0,15,6,"Unranked",0,1,0,0,"Koldara",NA,1609000589
44568,"44568-0.png",0,"Sweden Coke Boyz",2106915,1436,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44569,"44569-75594.png",0,"A s c e n d e n c e",2455126,1436,"ASCD",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44570,"44570-0.png",7423,"Warrior",2008925,1436,"",2008723,15,3,"Unranked",0,1,0,0,"spastar","jokerlay1310",1602551741
44571,"44571-0.png",0,"-BaNk-",2171238,1435,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44572,"44572-0.png",0,"Shelby and Co",2343196,1435,"BEAR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44573,"44573-0.png",0,"Inchoate progression",2021318,1435,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44574,"44574-0.png",0,"Money team",1978853,1435,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44575,"44575-37623.png",0,"Sleeping Beauties",2373496,1435,"S.B.",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44576,"44576-0.png",0,"Sleeping bank",284121,1435,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44577,"44577-0.png",0,"Hooligans Eater",1723285,1435,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44578,"44578-82091.png",0,"Devil Disciples",2447790,1434,"DEVL",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44579,"44579-87286.png",178721,"Memento Mori",2710377,1434,"Die",0,40,18,"Bronze",0,2,0,17,"lonewolfmajor",NA,1702436486
44580,"44580-0.png",7157,"Klan Ortu_Pars",2464120,1434,"OP",0,15,6,"Unranked",0,1,0,0,"Spopovich",NA,1684543388
44581,"44581-0.png",0,"420 Stoned DirtyBombers",2153283,1434,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44582,"44582-0.png",9204,"Dumpster Fuego",2413895,1434,"DmpF",2521748,15,11,"Unranked",0,1,0,0,"MidnightLich","Detective22",1702186190
44583,"44583-0.png",0,"Banished Oath",2271919,1434,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44584,"44584-0.png",4926,"btre",500893,1434,"",0,5,1,"Unranked",0,1,0,0,"Pacifist1c",NA,1584061206
44585,"44585-0.png",4463,"5555",1432582,1434,"",0,5,1,"Unranked",0,1,0,0,"Skylarz",NA,1581004440
44586,"44586-0.png",5904,"XH-2",2183559,1434,"XH-2",0,15,2,"Unranked",0,1,0,0,"Tneal",NA,1702475604
44587,"44587-51978.png",0,"Cardinal Lion Group",520168,1434,"CDLG",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44588,"44588-0.png",0,"Dealer",137902,1433,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44589,"44589-0.png",0,"Is ELITE youre daddy",1723285,1433,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44590,"44590-0.png",6167,"The Unstable Crack Heads",2345801,1433,"",2442516,15,5,"Unranked",0,1,0,0,"OdinTheGreat","Jovey",1699702718
44591,"44591-0.png",4623,"Parking",2171943,1433,"",0,5,2,"Unranked",0,1,0,0,"St0rmFury",NA,1682651472
44592,"44592-0.png",0,"Magyar",2460451,1432,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44593,"44593-0.png",5000,"wipa",846407,1432,"",0,5,1,"Unranked",0,1,0,0,"willphyo",NA,1607831403
44594,"44594-58607.png",123466,"Seshlehem",2625416,1432,"SESH",2890035,30,18,"Gold",1,11,0,10,"TonyCream","VinnyGelato",1702489378
44595,"44595-29199.png",0,"Hitman_VV2",1507852,1432,"tt",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44596,"44596-35821.png",0,"PoPs",2342357,1432,"POPS",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44597,"44597-0.png",0,"Order of the gargoyles",1874440,1432,"Ootg",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44598,"44598-0.png",0,"Hell!",594014,1432,"666",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44599,"44599-65134.png",0,"Aberrant Guerrillas",1934909,1432,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44600,"44600-0.png",0,"Order of the gargoyle",1874440,1431,"Ootg",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44601,"44601-0.png",0,"Dixon Gloves",1901642,1431,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44602,"44602-0.png",0,"The Twilight Zone",2320919,1431,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44603,"44603-0.png",4727,"gang leaders",2478846,1431,"",0,15,1,"Unranked",0,1,0,0,"PickMok",NA,1582808380
44604,"44604-89058.png",0,"SupremeWarlords",1838264,1430,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44605,"44605-0.png",0,"Green Gang",2289658,1430,"Mad",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44606,"44606-0.png",0,"ZHONGGUO",1516928,1430,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44607,"44607-70408.png",0,"GODS OF OLYMPUS",2492729,1430,"Gods",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44608,"44608-0.png",4075,"just 4 banking",1889396,1430,"",0,15,1,"Unranked",0,1,0,0,"ZioRebirth",NA,1589665999
44609,"44609-0.png",0,"Pig benis",2136409,1429,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44610,"44610-0.png",4958,"Constellation Sky",2378745,1429,"",0,10,1,"Unranked",0,1,0,0,"Rhine-",NA,1582394696
44611,"44611-68304.png",0,"THIS FACTION IS TRASH",2272587,1429,"DA47",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44612,"44612-0.png",0,"Instinx V2",2461608,1429,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44613,"44613-0.png",0,"Midnight Club",2435605,1429,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44614,"44614-0.png",0,"Order of gargoyles",1874440,1429,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44615,"44615-6577.png",0,"BIOHAZARD",1675481,1428,"BIO",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44616,"44616-0.png",0,"Underground 44's",2220939,1428,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44617,"44617-0.png",5590,"DGT-5000",2404193,1428,"",0,10,2,"Unranked",0,1,0,0,"Sarah-Fox",NA,1594770381
44618,"44618-0.png",4862,"Greaser Punk Mafia AC",2375919,1427,"Loly",0,20,1,"Unranked",0,1,0,0,"EldonjamesBrown",NA,1661032357
44619,"44619-0.png",0,"NoMuff2Tuff",2177918,1427,"M2T",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44620,"44620-0.png",4954,"Storm",2313942,1427,"",0,5,1,"Unranked",0,1,0,0,"Weather",NA,1635506082
44621,"44621-0.png",0,"Sins of the Apocalypse",2109065,1427,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44622,"44622-0.png",4854,"La Familia",2382603,1426,"",0,5,1,"Unranked",0,1,0,0,"Hatori_Hanzo",NA,1579277015
44623,"44623-85901.png",10148,"Black Angel",2515992,1426,"RHEP",0,15,9,"Unranked",0,1,0,0,"Lil_Lime",NA,1602985036
44624,"44624-0.png",0,"Activate",2361684,1426,"ACTV",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44625,"44625-46622.png",534908,"Black Mirrors",2490912,1426,"BM",2457750,40,28,"Silver",3,9,0,9,"CrownZ","Thalenchar",1702473232
44626,"44626-0.png",0,"Armenians",2060403,1426,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44627,"44627-43967.png",139109,"Solo Leveling",1738440,1426,"Solo",2404754,20,15,"Silver",2,8,0,13,"PityYouWeak","Rin-Chan",1702487107
44628,"44628-0.png",5053,"killers68",2411643,1426,"",0,15,2,"Unranked",0,1,0,0,"Dis4nuts",NA,1579623319
44629,"44629-0.png",0,"gonskiiii",2137380,1426,"EvLG",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44630,"44630-0.png",0,"My~Bank",2467562,1426,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44631,"44631-0.png",4888,"STAZMT",1642828,1425,"",0,5,4,"Unranked",0,1,0,0,"shockwave2020",NA,1661847845
44632,"44632-90533.png",9199,"The Dali Warriors",2199207,1425,"TDW",0,15,5,"Unranked",0,1,0,0,"Legendary",NA,1643026851
44633,"44633-0.png",5011,"Happy hippos",2467917,1425,"",0,15,5,"Unranked",0,1,0,0,"DrakeTovar",NA,1603783860
44634,"44634-0.png",0,"UnicornSlayers",2234553,1425,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44635,"44635-4307.png",0,"Monster Madness",2273226,1425,"Madd",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44636,"44636-0.png",0,"_xXx_",1664124,1424,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44637,"44637-0.png",0,"480 dyq9w",2180265,1424,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44638,"44638-0.png",4941,"The Banking System",2309200,1424,"",0,5,1,"Unranked",0,1,0,0,"Kierkegaard",NA,1682822689
44639,"44639-0.png",4977,"Fffs",2039271,1424,"",0,5,1,"Unranked",0,1,0,0,"zombietank",NA,1634124700
44640,"44640-10507.png",0,"OBLOCK",2447790,1423,"OBLK",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44641,"44641-0.png",0,"Mags",2224603,1423,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44642,"44642-0.png",9191,"Reapers of Souls",2420639,1423,"RoS",0,15,7,"Unranked",0,1,0,0,"xK1LL3RxCH3Fx",NA,1694452588
44643,"44643-0.png",4958,"Cash",2361341,1423,"",0,10,1,"Unranked",0,1,0,0,"James1711",NA,1581642457
44644,"44644-0.png",0,"revenge",2428278,1423,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44645,"44645-0.png",5211,"Together We Grow",1294747,1423,"TWG",0,15,4,"Unranked",0,1,0,0,"karambit",NA,1702447308
44646,"44646-0.png",11998,"Black Fang",2469531,1423,"",0,15,7,"Unranked",0,1,0,0,"DespondentZmbi",NA,1699872306
44647,"44647-0.png",4359,"The Exquisite Gentleman",856843,1423,"",0,15,1,"Unranked",0,1,0,0,"FrozenDanger",NA,1702482066
44648,"44648-0.png",0,"Avengers Return",137902,1422,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44649,"44649-0.png",2893,"Mystic",2471141,1422,"24/7",0,15,8,"Unranked",0,1,0,0,"Yaboiiii420",NA,1684838571
44650,"44650-0.png",0,"Farmers Inc.",2426423,1422,"FARM",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44651,"44651-83246.png",0,"The3",450312,1421,"4205",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44652,"44652-0.png",0,"FutaBucks",1439501,1421,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44653,"44653-0.png",3839,"Highwaymen",2108361,1421,"",0,15,1,"Unranked",0,1,0,0,"Vorena",NA,1598721194
44654,"44654-0.png",5387,"Abyssus",2464689,1421,"",0,15,1,"Unranked",0,1,0,0,"Legless87",NA,1616565034
44655,"44655-0.png",0,"hands off",2304669,1421,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44656,"44656-0.png",0,"Dan Likes It Rough",2153283,1421,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44657,"44657-0.png",5023,"Cancer society",2464274,1421,"KOS",0,15,7,"Unranked",0,1,0,0,"IRailCocaine",NA,1640574262
44658,"44658-0.png",5091,"July City",2380206,1421,"",0,5,1,"Unranked",0,1,0,0,"JulyMoeZ",NA,1594904044
44659,"44659-0.png",0,"not at all sure",2091861,1421,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44660,"44660-0.png",4774,"XxCoolRobloxClanxX",2422559,1420,"",0,10,3,"Unranked",0,1,0,0,"Al_Capone_1899",NA,1607505240
44661,"44661-0.png",0,"tttb",502046,1419,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44662,"44662-0.png",5000,"Gondolz99",2117632,1419,"",0,5,1,"Unranked",0,1,0,0,"ayyansofea",NA,1581040997
44663,"44663-0.png",4999,"Prolexus",1164006,1419,"",0,15,2,"Unranked",0,1,0,0,"kuaidilhazwar",NA,1605006215
44664,"44664-0.png",0,"M019",485219,1419,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44665,"44665-71607.png",8015,"The Imperial Phoenix",2139284,1419,"",0,15,5,"Unranked",0,1,0,0,"Bogartnoir",NA,1702472224
44666,"44666-0.png",0,"Tall People Anonymous",2343583,1418,"TPA",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44667,"44667-0.png",0,"Elites",2275628,1418,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44668,"44668-0.png",0,"Inactivite_sucks",2425714,1418,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
44669,"44669-0.png",0,"Synthetic Village",2090761,1418,"SV",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
44670,"44670-69560.png",14565,"Fast and Furiosa",1922235,1418,"",0,15,1,"Unranked",0,1,0,0,"MomentoMori",NA,1702461419
44671,"44671-80038.png",0,"Free",2466879,1418,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
44672,"44672-0.png",0,"SRT_29",1609347,1418,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
