"start","end","winner","forfeit","ID","fid1","score1","atk1","resp1","pts1","cache1","rb1","ra1","membs1","fid2","score2","atk2","resp2","pts2","cache2","rb2","ra2","membs2","win1","win2","rew1","rew2"
1641564000,1641653382,8152,0,221,"8152",5596,1000,1367,20520500,5e+08,"Unranked","Bronze I",41,"8944",843,194,761,11420500,0,"Bronze I","Bronze",38,TRUE,FALSE,520520500,0
1641596400,1641665774,37450,0,222,"14633",1053,247,650,9782500,2.35e+08,"Unranked","Unranked",57,"37450",7754,1217,3682,55282500,1.32e+09,"Bronze I","Bronze II",67,FALSE,TRUE,0,1375282500
1641564000,1641640348,45837,0,223,"19764",490,95,409,6142500,1.8e+08,"Unranked","Unranked",43,"45837",4612,868,1322,19838000,5e+08,"Unranked","Bronze I",33,FALSE,TRUE,0,519838000
1641567600,1641660636,9201,0,224,"8954",12115,1512,1791,26890500,6.8e+08,"Unranked","Unranked",94,"9201",19272,2130,2620,39357500,9.45e+08,"Unranked","Bronze I",94,FALSE,TRUE,0,984357500
1641564000,1641567467,11747,0,225,"11747",7520,579,3035,45591000,1.125e+09,"Unranked","Bronze I",99,"11796",118,12,552,8281000,0,"Unranked","Unranked",98,TRUE,FALSE,1170591000,0
1641567600,1641756069,13737,0,226,"13737",11775,2238,2188,32851000,8.2e+08,"Unranked","Bronze I",71,"27211",7582,1770,1124,16880500,0,"Unranked","Unranked",60,TRUE,FALSE,852851000,0
1641574800,1641664194,18415,0,227,"18415",3655,607,1192,17881500,3.2e+08,"Unranked","Bronze I",21,"46949",780,198,410,6142500,0,"Unranked","Unranked",24,TRUE,FALSE,337881500,0
1641571200,1641673257,9305,0,228,"7935",7780,1168,1572,23614500,6.25e+08,"Unranked","Unranked",79,"9305",14431,1833,2699,40540500,1.07e+09,"Unranked","Bronze I",86,FALSE,TRUE,0,1110540500
1641600000,1641862546,21239,0,229,"13421",5287,1064,725,10874500,1.8e+08,"Unranked","Unranked",33,"21239",7459,1366,2157,32396000,7.65e+08,"Unranked","Bronze I",43,FALSE,TRUE,0,797396000
1641564000,1641587709,5431,0,230,"5431",9907,1025,4680,70252000,1.805e+09,"Bronze I","Bronze II",100,"15226",468,115,677,10146500,0,"Unranked","Unranked",93,TRUE,FALSE,1875252000,0
1641571200,1641627678,42125,0,231,"15644",6998,939,2294,34443500,8.6e+08,"Bronze I","Bronze",92,"42125",15899,1660,3777,56693000,1.515e+09,"Bronze I","Bronze II",97,FALSE,TRUE,0,1571693000
1641567600,1641580896,36134,0,232,"29865",524,136,699,10510500,0,"Unranked","Unranked",84,"36134",9324,1165,4523,67931500,1.805e+09,"Bronze III","Silver I",97,FALSE,TRUE,0,1872931500
1641664800,1641775678,16053,0,233,"16053",9470,1298,1990,29893500,6.5e+08,"Unranked","Bronze I",58,"40624",4447,968,1018,15288000,0,"Unranked","Unranked",60,TRUE,FALSE,679893500,0
1641654000,1641721050,40775,0,234,"13131",6225,1295,1344,20202000,4.45e+08,"Unranked","Unranked",87,"40775",13029,1603,3078,46228000,1.125e+09,"Unranked","Bronze I",83,FALSE,TRUE,0,1171228000
1641672000,1641677132,7709,0,235,"937",2790,207,1194,17927000,4.15e+08,"Unranked","Unranked",100,"7709",10291,823,2656,39858000,9.15e+08,"Unranked","Bronze I",94,FALSE,TRUE,0,954858000
1641672000,1641689951,27312,0,236,"20747",1855,170,1070,16061500,4.15e+08,"Unranked","Unranked",95,"27312",9276,677,2686,40313000,1.07e+09,"Unranked","Bronze I",100,FALSE,TRUE,0,1110313000
1641668400,1641692462,8384,0,237,"8384",10817,1106,2718,40813500,1.07e+09,"Unranked","Bronze I",95,"8397",3613,400,1232,18518500,4.15e+08,"Unranked","Unranked",95,TRUE,FALSE,1110813500,0
1641675600,1642000193,41291,0,238,"41291",2438,725,1381,20748000,5e+08,"Bronze I","Bronze II",15,"41803",1349,230,610,9145500,0,"Unranked","Unranked",30,TRUE,FALSE,520748000,0
1641736800,1641747356,16312,0,239,"2736",10547,790,2503,37583000,1.06e+09,"Bronze I","Bronze",97,"16312",19347,1125,2794,41951000,1e+09,"Unranked","Bronze I",92,FALSE,TRUE,0,1041951000
1641754800,1641769522,26437,0,240,"26437",8282,977,3118,46819500,1.25e+09,"Unranked","Bronze I",91,"27902",1376,170,830,12467000,0,"Unranked","Unranked",75,TRUE,FALSE,1296819500,0
1641747600,1641772238,9055,0,241,"9055",9852,975,4017,60333000,1.47e+09,"Bronze I","Bronze II",95,"14821",1142,168,788,11830000,0,"Unranked","Unranked",94,TRUE,FALSE,1530333000,0
1641740400,1641762154,9041,0,242,"9041",18044,1151,4630,69524000,1.71e+09,"Bronze I","Bronze II",94,"10174",9212,658,1747,26253500,5.55e+08,"Unranked","Unranked",96,TRUE,FALSE,1779524000,0
1641772800,1641953476,43134,0,243,"11214",3300,728,630,9464000,1.8e+08,"Unranked","Unranked",25,"43134",5936,1492,1593,23933000,0,"Unranked","Bronze I",36,FALSE,TRUE,0,23933000
1641751200,1641773989,8537,0,244,"8537",9616,958,3601,54054000,1.305e+09,"Bronze I","Bronze II",90,"14686",1313,227,644,9691500,0,"Unranked","Unranked",74,TRUE,FALSE,1359054000,0
1641819600,1641864406,37595,0,245,"7074",733,117,551,8281000,0,"Unranked","Unranked",78,"37595",8635,1745,3963,59514000,1.415e+09,"Bronze I","Bronze II",85,FALSE,TRUE,0,1474514000
1641837600,1642159018,37402,0,246,"8536",1069,321,571,8554000,1.8e+08,"Unranked","Unranked",21,"37402",2035,755,1048,15743000,4.15e+08,"Unranked","Bronze I",17,FALSE,TRUE,0,430743000
1641783600,1641838229,47727,0,247,"6538",672,86,374,5596500,0,"Unranked","Unranked",22,"47727",3574,433,754,11329500,0,"Unranked","Bronze I",13,FALSE,TRUE,0,11329500
1641841200,1641977533,44579,0,248,"40518",954,259,381,5733000,1.8e+08,"Unranked","Unranked",26,"44579",3878,933,1672,25116000,5.55e+08,"Bronze II","Bronze III",22,FALSE,TRUE,0,580116000
1641823200,1641907135,6799,0,249,"6799",20387,1694,2656,39858000,1.07e+09,"Unranked","Bronze I",95,"8151",12978,1474,1341,20156500,4.15e+08,"Unranked","Unranked",90,TRUE,FALSE,1109858000,0
1641837600,1641960836,21368,0,250,"21368",16075,2276,3343,50186500,1.235e+09,"Unranked","Bronze I",73,"37131",9933,1663,1276,19155500,0,"Unranked","Unranked",87,TRUE,FALSE,1285186500,0
1641859200,1641923331,40951,1,251,"40951",1647,410,2146,32214000,8.6e+08,"Unranked","Bronze I",61,"41620",348,106,0,0,0,"Unranked","Unranked",51,TRUE,FALSE,892214000,0
1641848400,1641863770,13502,0,252,"8076",1178,158,725,10874500,2.35e+08,"Unranked","Unranked",90,"13502",8485,814,2758,41405000,1.095e+09,"Unranked","Bronze I",96,FALSE,TRUE,0,1136405000
1641909600,1641939892,30820,0,253,"10610",3703,569,1080,16198000,4.15e+08,"Unranked","Unranked",94,"30820",12604,1587,4140,62153000,1.555e+09,"Bronze I","Bronze II",89,FALSE,TRUE,0,1617153000
1641913200,1642101577,15595,0,254,"15595",8995,1627,2450,36809500,8.85e+08,"Unranked","Bronze I",56,"41929",4945,810,1297,19474000,5e+08,"Bronze","Bronze",46,TRUE,FALSE,921809500,0
1641913200,1641992082,40918,0,255,"8124",2167,475,779,11693500,2.35e+08,"Unranked","Unranked",75,"40918",8069,1419,1944,29211000,8.05e+08,"Unranked","Bronze I",65,FALSE,TRUE,0,834211000
1641909600,1641923046,8989,0,256,"8989",7512,593,3227,48457500,1.275e+09,"Unranked","Bronze I",95,"20465",309,45,644,9691500,0,"Unranked","Unranked",91,TRUE,FALSE,1323457500,0
1641924000,1642053951,12249,0,257,"7969",9364,1875,1332,20020000,4.7e+08,"Unranked","Unranked",84,"12249",15356,2281,3388,50869000,1.265e+09,"Unranked","Bronze I",90,FALSE,TRUE,0,1315869000
1641938400,1641944466,8336,0,258,"230",8646,570,1834,27527500,6.4e+08,"Unranked","Unranked",96,"8336",15961,1036,3144,47229000,1.21e+09,"Unranked","Bronze I",92,FALSE,TRUE,0,1257229000
1641934800,1641963618,10566,0,259,"10566",7135,1010,3628,54463500,1.485e+09,"Bronze II","Bronze III",71,"10960",26,10,504,7553000,0,"Unranked","Unranked",70,TRUE,FALSE,1539463500,0
1641945600,1642229990,13525,0,260,"13525",2451,1219,993,14924000,2.35e+08,"Unranked","Bronze I",16,"47736",1281,319,594,8918000,0,"Unranked","Unranked",14,TRUE,FALSE,249924000,0
1641996000,1642169464,42685,0,261,"37803",421,122,481,7234500,1.8e+08,"Unranked","Unranked",26,"42685",2447,723,1192,17881500,0,"Unranked","Bronze I",25,FALSE,TRUE,0,17881500
1642028400,1642395745,47053,0,262,"39779",520,161,542,8144500,1.8e+08,"Unranked","Unranked",20,"47053",1095,398,1309,19656000,5e+08,"Unranked","Bronze I",17,FALSE,TRUE,0,519656000
1641996000,1642132699,43836,1,263,"8273",3526,791,0,0,0,"Unranked","Unranked",28,"43836",2965,637,2222,33351500,7.35e+08,"Unranked","Bronze I",39,FALSE,TRUE,0,768351500
1642082400,1642114352,40692,0,264,"37530",181,55,657,9873500,0,"Bronze I","Bronze",53,"40692",6484,930,4029,60515000,1.54e+09,"Bronze","Bronze I",64,FALSE,TRUE,0,1600515000
1642021200,1642259682,1117,0,265,"1117",37954,3976,3530,53007500,1.32e+09,"Unranked","Bronze I",98,"8510",33725,4188,1393,20930000,5e+08,"Unranked","Unranked",96,TRUE,FALSE,1373007500,0
1641904404,1641904561,45171,0,266,"42485",0,0,376,5642000,0,"Unranked","Unranked",31,"45171",2,2,2540,38129000,1.03e+09,"Unranked","Bronze I",45,FALSE,TRUE,0,1068129000
1642086000,1642170729,9689,0,267,"9689",12239,1789,2136,32077500,8.2e+08,"Unranked","Bronze I",75,"41066",4837,750,1338,20111000,0,"Bronze II","Bronze I",61,TRUE,FALSE,852077500,0
1642096800,1642182266,10856,0,268,"10856",19430,2091,3456,51870000,1.33e+09,"Unranked","Bronze I",96,"15446",10727,1278,1996,29984500,6.8e+08,"Bronze I","Bronze",81,TRUE,FALSE,1381870000,0
1642082400,1642116344,22295,0,269,"22295",11999,1287,3855,57876000,1.635e+09,"Bronze I","Bronze II",95,"41419",3275,483,1617,24297000,6.25e+08,"Bronze I","Bronze",86,TRUE,FALSE,1692876000,0
1642082400,1642185881,38319,0,270,"37426",1246,236,645,9691500,2.35e+08,"Bronze II","Bronze I",20,"38319",4580,504,1834,27527500,7.95e+08,"Bronze I","Bronze II",25,FALSE,TRUE,0,822527500
1642100400,1642126330,38847,0,271,"9357",806,193,781,11739000,0,"Unranked","Unranked",84,"38847",8607,1107,4371,65611000,1.585e+09,"Bronze I","Bronze II",67,FALSE,TRUE,0,1650611000
1642111200,1642339987,39863,0,272,"39863",3143,1048,1798,26981500,6.25e+08,"Bronze I","Bronze II",21,"43793",923,283,647,9737000,0,"Bronze I","Bronze",22,TRUE,FALSE,651981500,0
1642086000,1642094478,11581,0,273,"11581",10233,765,3931,59013500,1.445e+09,"Bronze I","Bronze II",95,"33007",1432,142,1172,17608500,0,"Bronze I","Bronze",96,TRUE,FALSE,1504013500,0
1642096800,1642118366,11428,0,274,"8062",4055,430,1436,21567000,5e+08,"Unranked","Unranked",89,"11428",11155,1141,2690,40404000,1.095e+09,"Unranked","Bronze I",95,FALSE,TRUE,0,1135404000
1642168800,1642247250,16057,0,275,"16057",11340,1685,2192,32896500,7.65e+08,"Unranked","Bronze I",62,"42505",5539,1021,1343,20156500,5e+08,"Unranked","Unranked",65,TRUE,FALSE,797896500,0
1642168800,1642203122,15929,0,276,"12255",2085,461,778,11693500,2.35e+08,"Unranked","Unranked",90,"15929",10393,1394,3699,55555500,1.415e+09,"Bronze I","Bronze II",82,FALSE,TRUE,0,1470555500
1642168800,1642176875,13784,0,277,"11796",3197,240,1292,19383000,4.45e+08,"Unranked","Unranked",96,"13784",10598,771,3099,46546500,1.18e+09,"Unranked","Bronze I",98,FALSE,TRUE,0,1226546500
1642176000,1642200168,21040,0,278,"7115",60,13,297,4459000,0,"Unranked","Unranked",52,"21040",6368,777,3258,48912500,1.21e+09,"Bronze I","Bronze II",62,FALSE,TRUE,0,1258912500
1642176000,1642209267,16040,0,279,"16040",12395,1498,5119,76849500,1.985e+09,"Bronze II","Bronze III",96,"37786",2531,484,730,10965500,0,"Unranked","Unranked",90,TRUE,FALSE,2061849500,0
1642197600,1642238258,7652,0,280,"7652",8416,1160,2629,39494000,1e+09,"Unranked","Bronze I",71,"10739",2016,340,745,11193000,0,"Unranked","Unranked",74,TRUE,FALSE,1039494000,0
1642165200,1642358037,41775,0,281,"37570",633,259,322,4823000,0,"Unranked","Unranked",16,"41775",2803,775,1510,22659000,5.55e+08,"Unranked","Bronze I",27,FALSE,TRUE,0,577659000
1642150800,1642223320,16335,0,282,"13343",8391,1235,1013,15197000,4.15e+08,"Unranked","Unranked",71,"16335",16792,1846,5644,84766500,2.18e+09,"Bronze I","Bronze II",91,FALSE,TRUE,0,2264766500
1642172400,1642208254,36134,0,283,"13789",3136,473,1417,21294000,4.7e+08,"Bronze I","Bronze",88,"36134",13354,1219,5815,87314500,2.18e+09,"Silver I","Silver II",96,FALSE,TRUE,0,2267314500
1642172400,1642201330,41768,0,284,"9517",2573,357,1385,20793500,5e+08,"Unranked","Unranked",95,"41768",9883,1229,3010,45181500,1.125e+09,"Unranked","Bronze I",87,FALSE,TRUE,0,1170181500
1642248000,1642588341,22680,0,285,"21973",4385,1045,454,6825000,1.8e+08,"Unranked","Unranked",22,"22680",5285,1114,1248,18746000,0,"Unranked","Bronze I",20,FALSE,TRUE,0,18746000
1642190400,1642302097,10818,0,286,"10818",21469,2384,4303,64610000,1.745e+09,"Bronze I","Bronze II",96,"11559",13123,2272,1386,20793500,5e+08,"Unranked","Unranked",84,TRUE,FALSE,1809610000,0
1642179600,1642209926,10820,0,287,"7986",4019,471,1533,23023000,6.25e+08,"Unranked","Unranked",95,"10820",11523,1291,2640,39630500,9.15e+08,"Unranked","Bronze I",100,FALSE,TRUE,0,954630500
1642179600,1642239169,16634,0,288,"16634",8012,1028,2897,43498000,1.085e+09,"Unranked","Bronze I",68,"17001",2404,532,677,10146500,0,"Unranked","Unranked",56,TRUE,FALSE,1128498000,0
1642201200,1642242014,42125,0,289,"12645",2947,521,1218,18291000,3.2e+08,"Unranked","Unranked",92,"42125",11547,1386,4120,61880000,1.5e+09,"Bronze II","Bronze III",95,FALSE,TRUE,0,1561880000
1642284000,1642313050,15644,0,290,"15226",1095,267,662,9919000,2.35e+08,"Unranked","Unranked",90,"15644",9405,1166,6015,90317500,2.345e+09,"Bronze","Bronze I",87,FALSE,TRUE,0,2435317500
1642287600,1642606315,8437,0,291,"8437",10721,1968,2237,33579000,7.65e+08,"Bronze I","Bronze II",31,"10850",9106,1792,831,12467000,0,"Unranked","Unranked",40,TRUE,FALSE,798579000,0
1642262400,1642309750,8422,0,292,"8422",18957,1391,4429,66521000,1.555e+09,"Bronze I","Bronze II",91,"22781",9955,755,1598,23978500,6.25e+08,"Unranked","Unranked",92,TRUE,FALSE,1621521000,0
1642255200,1642279382,8520,0,293,"8520",19133,1324,2618,39312000,9.45e+08,"Unranked","Bronze I",100,"12094",11723,869,1785,26799500,6.25e+08,"Unranked","Unranked",91,TRUE,FALSE,984312000,0
1642273200,1642309166,9420,0,294,"7282",655,136,491,7371000,1.8e+08,"Bronze II","Bronze I",43,"9420",5557,778,2217,33306000,8.6e+08,"Bronze I","Bronze II",37,FALSE,TRUE,0,893306000
1642262400,1642340616,44404,1,295,"44404",1341,313,2440,36627500,9.15e+08,"Bronze II","Bronze III",18,"47614",855,284,0,0,0,"Unranked","Unranked",11,TRUE,FALSE,951627500,0
1642291200,1642528885,47226,0,296,"6557",1282,389,482,7234500,1.8e+08,"Unranked","Unranked",24,"47226",3170,918,1227,18427500,0,"Unranked","Bronze I",30,FALSE,TRUE,0,18427500
1642287600,1642307999,9100,0,297,"8500",1792,192,941,14150500,3.2e+08,"Unranked","Unranked",99,"9100",10698,903,4474,67158000,1.71e+09,"Bronze I","Bronze II",85,FALSE,TRUE,0,1777158000
1642388400,1642629301,37838,0,298,"7746",1961,347,746,11193000,1.8e+08,"Unranked","Unranked",38,"37838",4811,1531,2644,39721500,0,"Bronze I","Bronze II",40,FALSE,TRUE,0,39721500
1642348800,1642412726,29865,0,299,"20514",3973,827,1184,17790500,3.2e+08,"Unranked","Unranked",80,"29865",10676,1482,2734,41041000,8.75e+08,"Unranked","Bronze I",73,FALSE,TRUE,0,916041000
1642352400,1642377746,9055,0,300,"9055",8860,1069,4708,70707000,1.705e+09,"Bronze II","Bronze III",95,"21234",260,36,925,13877500,0,"Bronze","Bronze",83,TRUE,FALSE,1775707000,0
1642352400,1642368256,8537,0,301,"7049",2479,382,1510,22659000,5e+08,"Bronze I","Bronze",98,"8537",11379,1072,4471,67112500,1.65e+09,"Bronze II","Bronze III",90,FALSE,TRUE,0,1717112500
1642356000,1642369346,18736,0,302,"15286",2010,251,751,11284000,3.6e+08,"Unranked","Unranked",92,"18736",11016,950,4410,66202500,1.585e+09,"Bronze II","Bronze III",100,FALSE,TRUE,0,1651202500
1642446000,1642492096,33097,0,303,"15837",1808,342,982,14742000,2.35e+08,"Bronze I","Bronze",69,"33097",9612,1394,2592,38902500,9.15e+08,"Unranked","Bronze I",83,FALSE,TRUE,0,953902500
1642435200,1642629849,44625,0,304,"26885",4184,762,823,12376000,3.6e+08,"Unranked","Unranked",41,"44625",7342,1394,2145,32214000,8.6e+08,"Bronze II","Bronze III",35,FALSE,TRUE,0,892214000
1642464000,1642821438,46820,0,305,"44331",729,352,610,9145500,1.8e+08,"Unranked","Unranked",21,"46820",1424,559,1030,15470000,4.15e+08,"Unranked","Bronze I",13,FALSE,TRUE,0,430470000
1642442400,1642502648,15222,0,306,"8076",7931,973,1416,21248500,5.95e+08,"Unranked","Unranked",98,"15222",15332,1622,3489,52370500,1.305e+09,"Unranked","Bronze I",97,FALSE,TRUE,0,1357370500
1642543200,1642644058,7935,0,307,"7935",12956,1829,4951,74347000,1.93e+09,"Unranked","Bronze I",74,"9524",7146,966,1146,17199000,0,"Unranked","Unranked",73,TRUE,FALSE,2004347000,0
1642543200,1642640934,23952,0,308,"15120",16350,2318,1607,24115000,6.25e+08,"Unranked","Unranked",100,"23952",23460,2550,3656,54873000,1.36e+09,"Unranked","Bronze I",94,FALSE,TRUE,0,1414873000
1642550400,1642767952,46763,0,309,"46763",3594,614,1830,27482000,5.55e+08,"Bronze I","Bronze II",20,"47238",1449,328,509,7644000,0,"Unranked","Unranked",19,TRUE,FALSE,582482000,0
1642525200,1642531468,8989,0,310,"8989",12368,833,4120,61880000,1.595e+09,"Bronze I","Bronze II",93,"9041",3768,281,1916,28756000,7.35e+08,"Bronze II","Bronze I",95,TRUE,FALSE,1656880000,0
1642514400,1642532330,41225,1,311,"41225",763,190,1676,25161500,7.95e+08,"Unranked","Bronze I",18,"45421",757,161,0,0,0,"Unranked","Unranked",16,TRUE,FALSE,820161500,0
1642543200,1642581523,30820,0,312,"30009",3538,518,1787,26845000,6.5e+08,"Bronze III","Bronze II",86,"30820",12433,1224,3742,56192500,1.415e+09,"Bronze II","Bronze III",88,FALSE,TRUE,0,1471192500
1642600800,1642644231,40624,0,313,"39788",1793,384,1005,15106000,4.15e+08,"Bronze I","Bronze",53,"40624",8093,1230,2255,33852000,8.6e+08,"Unranked","Bronze I",62,FALSE,TRUE,0,893852000
1642611600,1642651447,9412,0,314,"9412",12393,1154,4044,60742500,1.445e+09,"Bronze I","Bronze II",80,"9953",4789,665,1035,15561000,0,"Unranked","Unranked",73,TRUE,FALSE,1505742500,0
1642615200,1642790185,37537,0,315,"37537",7119,2093,1894,28437500,6.4e+08,"Unranked","Bronze I",55,"40518",3668,916,714,10738000,0,"Unranked","Unranked",58,TRUE,FALSE,668437500,0
1642611600,1642646178,16696,0,316,"16696",8123,1098,2611,39221000,9.45e+08,"Bronze I","Bronze II",53,"40918",2416,354,1004,15060500,0,"Bronze I","Bronze",46,TRUE,FALSE,984221000,0
1642608000,1642674038,9176,0,317,"9176",21979,2147,4196,63017500,1.555e+09,"Bronze II","Bronze III",100,"12893",12976,1451,1585,23796500,6.25e+08,"Unranked","Unranked",97,TRUE,FALSE,1618017500,0
1642597200,1642707319,43752,1,318,"19982",171,55,0,0,0,"Unranked","Unranked",29,"43752",2253,438,1753,26299000,5.55e+08,"Unranked","Bronze I",29,FALSE,TRUE,0,581299000
1642640400,1642435528,41803,1,319,"40921",0,0,0,0,0,"Unranked","Unranked",16,"41803",0,0,2025,30394000,7.65e+08,"Unranked","Bronze I",21,FALSE,TRUE,0,795394000
1642633200,1642719828,41291,1,320,"41291",566,154,1972,29620500,8.05e+08,"Bronze II","Bronze III",18,"47743",578,166,0,0,0,"Unranked","Unranked",11,TRUE,FALSE,834620500,0
1642608000,1642753879,35831,0,321,"35831",9066,1763,3778,56738500,1.445e+09,"Bronze II","Bronze III",66,"41545",3584,851,888,13331500,0,"Unranked","Unranked",54,TRUE,FALSE,1501738500,0
1642636800,1642474163,45797,1,322,"45595",0,0,0,0,0,"Unranked","Unranked",19,"45797",0,0,1377,20657000,0,"Unranked","Bronze I",27,FALSE,TRUE,0,20657000
1642633200,1642681333,16053,0,323,"8566",806,228,609,9145500,1.8e+08,"Bronze I","Bronze",58,"16053",7411,941,3470,52097500,1.195e+09,"Bronze I","Bronze II",66,FALSE,TRUE,0,1247097500
1642701600,1642890186,9305,0,324,"9305",26187,4033,4989,74893000,1.96e+09,"Bronze I","Bronze II",86,"12249",20293,2796,2116,31759000,6.8e+08,"Bronze I","Bronze",87,TRUE,FALSE,2034893000,0
1642701600,1643068027,47710,0,325,"42188",1931,515,612,9191000,1.8e+08,"Bronze I","Bronze",12,"47710",2572,588,1106,16607500,0,"Unranked","Bronze I",15,FALSE,TRUE,0,16607500
1642723200,1642814650,355,0,326,"355",16128,2334,2928,43953000,1.085e+09,"Unranked","Bronze I",85,"7002",8469,1140,1509,22659000,0,"Unranked","Unranked",89,TRUE,FALSE,1128953000,0
1642698000,1642743998,8400,0,327,"8400",14477,1401,4899,73573500,1.915e+09,"Bronze I","Bronze II",96,"33458",5569,544,1039,15606500,0,"Unranked","Unranked",96,TRUE,FALSE,1988573500,0
1642683600,1642796524,20341,0,328,"20341",4078,705,1198,17972500,4.45e+08,"Unranked","Bronze I",29,"43699",397,124,427,6415500,0,"Bronze I","Bronze",22,TRUE,FALSE,462972500,0
1642683600,1642792112,37450,0,329,"15595",4361,815,1332,20020000,5e+08,"Bronze I","Bronze",62,"37450",10620,1729,3199,48048000,1.275e+09,"Bronze II","Bronze III",82,FALSE,TRUE,0,1323048000
1642680000,1642866059,44040,0,330,"41929",3670,698,1350,20293000,5e+08,"Bronze","Bronze",44,"44040",7271,1588,2383,35763000,9.45e+08,"Unranked","Bronze I",40,FALSE,TRUE,0,980763000
1642716000,1642791307,8803,0,331,"8803",13050,1547,3521,52871000,1.195e+09,"Unranked","Bronze I",94,"15655",4547,601,1608,24160500,5.55e+08,"Bronze I","Bronze",85,TRUE,FALSE,1247871000,0
1642705200,1642748044,40692,0,332,"21368",1668,347,1101,16516500,4.15e+08,"Bronze I","Bronze",65,"40692",8270,1062,3820,57375500,1.515e+09,"Bronze I","Bronze II",67,FALSE,TRUE,0,1572375500
1642701600,1642713627,89,0,333,"89",10563,708,4905,73664500,1.89e+09,"Bronze I","Bronze II",100,"20747",1555,141,785,11784500,0,"Unranked","Unranked",93,TRUE,FALSE,1963664500,0
