"ID","company_type","rating","name","director","employees_hired","employees_capacity","daily_income","daily_customers","weekly_income","weekly_customers","days_old","type"
"70387","37","8","ColonyGuardianS -","988295","15","15","40500000","1","2.43e+08","6","2536","Private Security Firm"
"99339","37","8","POPO[Hiring]","2450323","15","15","3.5e+07","1","2.42e+08","7","507","Private Security Firm"
"100185","37","8","Penguin&#039;s Robberies","2828703","15","15","32499990","2","241995967","14","439","Private Security Firm"
"95414","37","8","[Hiring] 1234","2686226","15","15","3.6e+07","1","2.41e+08","10","817","Private Security Firm"
"101826","37","8","LCN SEC","2413118","15","15","3.8e+07","1","240999990","15","341","Private Security Firm"
"95549","37","8","Midnight Watchdogs HIRING","2738509","14","15","2.6e+07","2","2.4e+08","8","806","Private Security Firm"
"102925","37","8","Red Saber Security","2823392","15","15","3.5e+07","1","2.4e+08","7","288","Private Security Firm"
"96958","37","8","FG Security","3118077","9","9","3.6e+07","1","239900000","8","692","Private Security Firm"
"101867","37","8","Spawtan Ops","2732394","13","13","34150000","1","239050000","7","339","Private Security Firm"
"100506","37","8","Katana Zero","3140020","15","15","3.5e+07","1","2.39e+08","7","418","Private Security Firm"
"99554","37","8","Hiring!","2469637","13","15","4e+07","1","238950000","24","489","Private Security Firm"
"94622","37","8","Control Risks (hiring)","2587304","15","15","3.4e+07","1","2.38e+08","7","881","Private Security Firm"
"97917","37","8","Azur Lane Firm [HIRING]","2748798","15","15","3.4e+07","1","2.38e+08","7","612","Private Security Firm"
"98305","37","8","Dragon Security","2734217","15","15","3.2e+07","2","2.38e+08","14","582","Private Security Firm"
"99637","37","8","Hiring - up to 4m/day pay","2553944","11","12","3.4e+07","1","2.38e+08","7","483","Private Security Firm"
"101371","37","8","Vanguard Close Protection","2628303","14","15","3.8e+07","1","2.38e+08","9","367","Private Security Firm"
"102480","37","8","Orange Juice - Hiring","2994108","15","15","3.4e+07","1","2.38e+08","7","310","Private Security Firm"
"103871","37","8","Survey Corps Hiring","2846680","13","13","3.4e+07","1","2.38e+08","7","239","Private Security Firm"
"104071","37","8","[HIRING] GORILLA Sec.","2141022","14","15","3.4e+07","1","2.38e+08","7","226","Private Security Firm"
"103276","37","8","Diamond security","2698166","12","12","33920000","1","237440000","7","271","Private Security Firm"
"104254","37","8","Dirty Hands - Clean money","2581953","12","15","3.6e+07","1","2.36e+08","7","215","Private Security Firm"
"103611","37","8","Private Security - Hiring","2418928","15","15","3.8e+07","1","235380000","11","254","Private Security Firm"
"98221","37","8","UMBRELLA (hiring)","2795975","15","15","3.6e+07","1","2.35e+08","10","590","Private Security Firm"
"95108","37","8","Stasi 2.0","2491575","10","10","33600000","1","233500000","7","843","Private Security Firm"
"99848","37","8","Frontier (HIRING!)","2433359","15","15","33500000","1","233500000","7","466","Private Security Firm"
"99290","37","8","Private Scum Security","2199693","15","15","35500000","1","2.33e+08","7","512","Private Security Firm"
"105106","37","8","Ironclad Security","2881126","15","15","34500000","1","2.32e+08","8","172","Private Security Firm"
"105307","37","8","HIRING good pay","2599947","15","15","3.4e+07","1","2.32e+08","7","161","Private Security Firm"
"96854","37","8","Elden Ring","2695812","15","15","3.5e+07","1","231989990","8","699","Private Security Firm"
"96021","37","8","HIREING","2686977","15","15","3.3e+07","1","2.31e+08","7","767","Private Security Firm"
"96486","37","8","Mouryomarus Private Security Firm","2789872","12","12","3.3e+07","1","2.31e+08","7","727","Private Security Firm"
"96742","37","8","The Division","2594749","15","15","3.1e+07","2","2.31e+08","16","708","Private Security Firm"
"98624","37","8","Metal storm security","2744834","14","15","3.3e+07","1","2.31e+08","7","561","Private Security Firm"
"99500","37","8","A 4.20 Firm","2618522","15","15","3.3e+07","1","2.31e+08","7","494","Private Security Firm"
"100953","37","8","Naughty Security [HIRING]","3026499","11","15","3.3e+07","1","2.31e+08","7","391","Private Security Firm"
"101066","37","8","Dogman&#8217;s Watchdogs","2697402","12","12","3.3e+07","1","2.31e+08","7","385","Private Security Firm"
"104405","37","8","Sirius Industries","2653670","14","15","3.3e+07","1","2.31e+08","7","207","Private Security Firm"
"104600","37","8","Rolling Rock Security","2765691","11","13","3.3e+07","1","2.31e+08","7","197","Private Security Firm"
"103170","37","8","Rapture Security","1956699","15","15","32950000","1","230650000","7","276","Private Security Firm"
"102863","37","8","Firewall Corp","2311410","15","15","3.3e+07","1","2.3e+08","7","292","Private Security Firm"
"101612","37","8","Securing Firm Privates","1664183","15","15","3.6e+07","2","229499997","14","353","Private Security Firm"
"96847","37","8","Team Rocket","1596990","14","15","32750000","1","229250000","7","700","Private Security Firm"
"92836","37","8","Kitty Security","2515101","15","15","36119960","2","228159780","31","1026","Private Security Firm"
"96101","37","8","JC Security","2750383","15","15","32500000","1","227500000","7","760","Private Security Firm"
"98162","37","8","Cat-Bridge PSF","2825331","15","15","3.8e+07","1","2.27e+08","15","594","Private Security Firm"
"99382","37","8","Duke Security","8491","15","15","34999999","1","226499961","12","503","Private Security Firm"
"96793","37","8","M78 [HIGH PAY HIRING~~]","2712139","15","15","3.4e+07","1","2.25e+08","7","705","Private Security Firm"
"97444","37","8","EX Security(HIRING)","2447806","15","15","35200000","1","224500000","7","651","Private Security Firm"
"95947","37","8","Lions","2770436","12","15","3.2e+07","1","2.24e+08","7","775","Private Security Firm"
"97700","37","8","Star shield (hiring!)4.7","2791711","13","13","3.2e+07","1","2.24e+08","7","631","Private Security Firm"
"98297","37","8","Raccoon Elite Protection","2820733","15","15","2.6e+07","2","2.24e+08","11","582","Private Security Firm"
"99091","37","8","GENSHIN Private Security","2880987","15","15","3.2e+07","1","2.24e+08","7","529","Private Security Firm"
"103060","37","8","Good night","2703642","15","15","3.2e+07","1","2.24e+08","7","281","Private Security Firm"
"104959","37","8","FUBAR Defence Services","449597","12","12","32750000","1","223250000","7","179","Private Security Firm"
"95625","37","8","S.H.D Division","2776231","13","13","31888888","1","223222216","7","800","Private Security Firm"
"98392","37","8","Microsoft","2765973","15","15","31888888","1","223222216","7","576","Private Security Firm"
"98791","37","8","Sentinel Shield [Hiring]","3234786","12","12","2.3e+07","2","2.21e+08","8","551","Private Security Firm"
"103095","37","8","UFDs PSF 2","508375","15","15","33500000","1","2.21e+08","8","279","Private Security Firm"
"99014","37","8","NDT","2715426","12","12","2.4e+07","2","220500000","9","534","Private Security Firm"
"101895","37","8","Pochita Security","2040603","13","15","3.4e+07","1","2.2e+08","8","338","Private Security Firm"
"103559","37","8","Joker Inc. [HIRING]","2488283","12","12","1.7e+07","2","2.18e+08","9","257","Private Security Firm"
"100933","37","8","Peep Squad","2232666","15","15","2.5e+07","3","215200000","18","392","Private Security Firm"
"100589","37","8","InSecurity [HIRING]","2605152","15","15","24275000","3","211425000","16","413","Private Security Firm"
"99901","37","8","Anvil Security","2690792","13","15","29500000","2","206500000","14","462","Private Security Firm"
"103359","37","8","Blackwater Security","2483789","13","13","3.8e+07","1","1.92e+08","119","267","Private Security Firm"
"106720","37","7","Noodle Soup Security","1874675","15","15","43500000","1","2.59e+08","8","92","Private Security Firm"
"105960","37","7","Kasto's Private Security Firm","2583892","12","12","3.6e+07","1","2.52e+08","7","129","Private Security Firm"
"106362","37","7","Clothing Protection","2800658","11","12","35500000","1","246500000","7","109","Private Security Firm"
"106038","37","7","5 Claw Secruity","290441","10","10","3.8e+07","1","2.43e+08","7","125","Private Security Firm"
"105377","37","7","Squeak and Squabble","2816536","13","13","3.4e+07","1","2.38e+08","7","159","Private Security Firm"
"106131","37","7","Citadel Security HIRING","2803732","12","12","3.4e+07","1","2.38e+08","7","120","Private Security Firm"
"103535","37","7","Prometheus Security [H]","2752635","14","15","3.5e+07","1","2.36e+08","8","258","Private Security Firm"
"106383","37","7","G4S Security","1864519","15","15","3.4e+07","1","2.35e+08","7","108","Private Security Firm"
"106238","37","7","KING DEFENCE","2571256","15","15","3.2e+07","1","2.28e+08","7","115","Private Security Firm"
"105653","37","7","Jim&#039;s Warlord Security","2935825","15","15","3.6e+07","1","226400000","15","144","Private Security Firm"
"100461","37","7","Protecting Privates","2742071","14","15","39500000","1","222500000","11","421","Private Security Firm"
"103236","37","7","Muscle Bunny(Hiring)","3133172","13","13","3.2e+07","1","2.21e+08","7","273","Private Security Firm"
"105479","37","7","Trojan Security (Hiring)","2367633","15","15","2.1e+07","3","2.2e+08","11","153","Private Security Firm"
"100038","37","7","Crim Inc","1859996","11","13","33500000","1","218150000","9","450","Private Security Firm"
"94978","37","7","Diamond Cats(Hiring)","2789123","15","15","3.1e+07","1","2.17e+08","7","852","Private Security Firm"
"100320","37","7","TcK Protection","1571189","14","15","3.1e+07","1","2.17e+08","7","430","Private Security Firm"
"104313","37","7","Why protect you?","2991300","12","12","3.1e+07","1","2.17e+08","7","213","Private Security Firm"
"101018","37","7","Skyhigh Military {Hiring}","2782462","12","12","3.1e+07","1","216500000","7","388","Private Security Firm"
"99806","37","7","Broly&#039;s bodyguards","2759666","15","15","3.7e+07","1","2.15e+08","10","469","Private Security Firm"
"96957","37","7","Feelgood Inc","2875264","9","9","30600000","1","214100000","7","692","Private Security Firm"
"99636","37","7","White Water Squad","2912630","15","15","3.2e+07","1","2.14e+08","8","483","Private Security Firm"
"95398","37","7","cash9569s Private Security Firm","2733999","12","12","30500000","1","213500000","7","818","Private Security Firm"
"101942","37","7","Mistryl Shadow Guards","2756620","14","15","30500000","1","213500000","7","334","Private Security Firm"
"102052","37","7","PSF [ Hiring ]","2984787","12","12","30500000","1","213500000","7","330","Private Security Firm"
"106186","37","7","Shielded By Nature!","469087","14","15","32700000","1","213300000","9","117","Private Security Firm"
"100924","37","7","Back Door -Hiring-","2770166","14","15","3.4e+07","1","2.12e+08","7","393","Private Security Firm"
"96382","37","7","Nomad","2867547","15","15","29750000","1","211600000","7","736","Private Security Firm"
"102682","37","7","Phoenix wings[Hiring]","2821827","13","15","30200000","1","211400000","7","300","Private Security Firm"
"94348","37","7","AlienSecurity","2484717","15","15","3.1e+07","1","2.11e+08","7","904","Private Security Firm"
"94803","37","7","Private Security","2792752","15","15","3e+07","1","2.1e+08","7","864","Private Security Firm"
"95425","37","7","Deppon Security(hiring)","2771226","15","15","3e+07","1","2.1e+08","7","817","Private Security Firm"
"95874","37","7","O-H-H-S P-S-F(Hiring)","2785940","15","15","3e+07","1","2.1e+08","7","780","Private Security Firm"
"96324","37","7","MPRI - (HIRING)","2697716","15","15","3.6e+07","1","2.1e+08","9","741","Private Security Firm"
"97403","37","7","YEGOU's Private Security Firm","2806377","15","15","3e+07","1","2.1e+08","7","654","Private Security Firm"
"97522","37","7","Spawta&#8217;s Finest","2428072","15","15","3e+07","1","2.1e+08","7","644","Private Security Firm"
"99531","37","7","Future Security [HIRING]","2771563","12","12","3e+07","1","2.1e+08","7","491","Private Security Firm"
"99711","37","7","007 Security[hiring 30k+]","2395165","15","15","3e+07","1","2.1e+08","7","477","Private Security Firm"
"101253","37","7","Lungmen Guard Department","2800848","12","12","3e+07","1","2.1e+08","7","373","Private Security Firm"
"103531","37","7","ShadowGuard Security","2118387","15","15","3e+07","1","2.1e+08","7","258","Private Security Firm"
"103785","37","7","Armundoc's Private Security Firm","942370","12","12","3e+07","1","2.1e+08","7","246","Private Security Firm"
"104264","37","7","MacbookAir (Hiring)","2818264","12","12","3e+07","1","2.1e+08","7","215","Private Security Firm"
"104476","37","7","Dampestatom0922's Private Security Firm","2095815","12","15","3e+07","1","2.1e+08","7","203","Private Security Firm"
"104498","37","7","Irish_Maniac's Private Security Firm","1644686","10","10","3e+07","1","2.1e+08","7","202","Private Security Firm"
"105173","37","7","Horizon Security Project","2315735","13","15","3e+07","1","2.1e+08","7","168","Private Security Firm"
"105051","37","7","Shadow Security (HIRING)","2878953","15","15","29900000","1","209300000","7","175","Private Security Firm"
"104584","37","7","Dragon Shield","3162132","12","12","3.1e+07","1","208500000","7","198","Private Security Firm"
"102481","37","7","Desperado Enforcement LLC","2956896","15","15","2.2e+07","2","2.08e+08","8","309","Private Security Firm"
"105058","37","7","Steampunk Security","2706121","13","13","1.7e+07","1","206500000","7","175","Private Security Firm"
"97877","37","7","Controlled Risks","2372228","9","9","31600000","1","206100000","8","616","Private Security Firm"
"104149","37","7","PSF - HIRING","2338543","13","13","3.1e+07","1","2.06e+08","8","222","Private Security Firm"
"104996","37","7","BoobSen PSF [hiring]","3129205","15","15","3e+07","1","2.05e+08","7","177","Private Security Firm"
"104532","37","7","SmartBrain [Hiring]","2945480","12","12","3.3e+07","1","2.04e+08","8","201","Private Security Firm"
"97445","37","7","[Hiring]Dragon","2956511","15","15","2.9e+07","1","2.03e+08","7","651","Private Security Firm"
"99035","37","7","Clothing Stores [Hiring]","2809619","14","15","2.9e+07","1","2.03e+08","7","533","Private Security Firm"
"105023","37","7","Aegis [Hiring]","2866914","12","12","2.9e+07","1","2.03e+08","7","176","Private Security Firm"
"105168","37","7","Adeptus Custodes","2826292","13","15","3e+07","1","2.03e+08","8","168","Private Security Firm"
"106029","37","7","Sunburnt Country","2077507","12","12","2.9e+07","1","2.03e+08","7","126","Private Security Firm"
"104515","37","7","The Armed Vegetables","2820813","15","15","3.1e+07","1","202500000","7","201","Private Security Firm"
"97427","37","7","Demon kitchen","2808826","13","13","3e+07","1","2.02e+08","8","652","Private Security Firm"
"100016","37","7","E.M.U Security -Hiring-","2333247","11","12","2.9e+07","1","2.02e+08","7","452","Private Security Firm"
"100335","37","7","NEON GENESIS EVANGELION","2900624","13","13","3e+07","1","2.02e+08","8","429","Private Security Firm"
"104025","37","7","BMS-Brazil Memes (HIRING)","2496919","14","15","3.2e+07","1","2.02e+08","9","228","Private Security Firm"
"104160","37","7","Bullfrog Security","3047159","15","15","3.1e+07","1","2.02e+08","7","221","Private Security Firm"
"98684","37","7","Nott&#039;s dagger","2986984","13","13","30999999","1","200999994","7","557","Private Security Firm"
"95876","37","7","GoodMan[hiring,welcome]","2740286","14","15","2e+07","2","2e+08","8","780","Private Security Firm"
"103336","37","7","Griffin&amp;Kryuger [Hiring]","2946361","11","12","2.8e+07","1","199500000","7","269","Private Security Firm"
"95563","37","7","One Piece","2700880","11","12","2e+07","2","198500000","9","805","Private Security Firm"
"101554","37","7","Security Team (hiring)","3016222","15","15","1.3e+07","1","186999994","7","357","Private Security Firm"
"104423","37","7","[Hiring] Warlord Inc","2675976","12","12","12600000","3","185400000","9","206","Private Security Firm"
"104376","37","7","Drixxum's Private Security Firm","1602711","12","12","3.5e+07","1","180400000","28","208","Private Security Firm"
"98289","37","7","Insane Security (hiring)","1039527","15","15","1.5e+07","1","167500000","10","583","Private Security Firm"
"105019","37","7","Rear Door Surveillance","700846","14","15","35500000","1","156700000","19","176","Private Security Firm"
"96600","37","7","ECHO","2794591","11","15","1.6e+07","1","151500000","10","719","Private Security Firm"
"100997","37","7","white camelia","2954269","12","12","3.3e+07","1","1.5e+08","13","389","Private Security Firm"
"107325","37","6","Sentinel Security","2051236","15","15","35500000","1","246500000","7","65","Private Security Firm"
"106896","37","6","Kimetsu No Yaiba","3148018","12","12","34800000","1","243600000","7","84","Private Security Firm"
"104258","37","6","Baller Security LLC","2694636","12","15","35200000","1","240400000","7","215","Private Security Firm"
"106696","37","6","Soapy&#8217;s Security","2220138","13","13","3.2e+07","1","2.24e+08","7","93","Private Security Firm"
"106857","37","6","Empire Security","2004834","13","13","3.2e+07","1","220500000","7","85","Private Security Firm"
"97617","37","6","Flower Shop - Hiring","2956255","15","15","3.6e+07","1","2.2e+08","11","638","Private Security Firm"
"106099","37","6","Black Swan Security","3234698","12","12","3.1e+07","1","2.17e+08","7","122","Private Security Firm"
"106543","37","6","suhanmo&#039;s PSF (hiring)","3113173","13","13","3.1e+07","1","2.17e+08","7","101","Private Security Firm"
"106600","37","6","Continental Security","1993031","12","12","3e+07","1","2.11e+08","7","98","Private Security Firm"
"105025","37","6","Galactic Security","2978960","13","13","17500000","35","209500000","41","176","Private Security Firm"
"106970","37","6","Task Force Omega [HIRING]","2683570","11","12","3.2e+07","1","207600000","9","81","Private Security Firm"
"99045","37","6","Red Wolf Security Hiring","3178590","14","15","3.5e+07","1","206800000","7","532","Private Security Firm"
"106984","37","6","ABC Securities Group","2113885","12","12","28750000","1","201250000","7","80","Private Security Firm"
"104953","37","6","*TRAUMA TEAM-HIRING","2863964","12","12","2.9e+07","1","2.01e+08","7","180","Private Security Firm"
"95288","37","6","HavingFunAlones Private Security Firm","2697221","15","15","3.2e+07","1","199099997","11","827","Private Security Firm"
"106806","37","6","Ripples on the Dirac Sea","3119146","12","12","3.2e+07","1","1.98e+08","9","88","Private Security Firm"
"95796","37","6","SentinelOne","364168","10","15","2.8e+07","1","1.96e+08","7","785","Private Security Firm"
"97981","37","6","Little Elephant Security","2807246","12","12","2.8e+07","1","1.96e+08","7","608","Private Security Firm"
"101416","37","6","Woof Team","2793812","15","15","2.8e+07","1","1.96e+08","7","364","Private Security Firm"
"102263","37","6","[Hiring] Yang&#039;s PSF","2491889","15","15","2.8e+07","1","1.96e+08","7","319","Private Security Firm"
"103860","37","6","YagaSec Consultants","2769462","12","12","2.8e+07","1","1.96e+08","7","240","Private Security Firm"
"103896","37","6","(Clothing Store)","2821117","11","12","2.8e+07","1","1.96e+08","7","238","Private Security Firm"
"103967","37","6","endless company(hiring!)","2414908","12","12","3e+07","1","1.96e+08","8","233","Private Security Firm"
"105688","37","6","Fight Back to Torn","2806650","12","12","3e+07","1","1.96e+08","7","142","Private Security Firm"
"106315","37","6","HavocGuard","2825914","9","10","34250000","1","195250000","11","111","Private Security Firm"
"102285","37","6","QSF(full but hiring!)","2867907","12","12","3e+07","1","194500000","9","318","Private Security Firm"
"96379","37","6","[hiring]CheshireCat~","2792689","15","15","2.8e+07","1","1.94e+08","7","736","Private Security Firm"
"105303","37","6","Norinco Grou [Hiring]","3062113","12","12","3e+07","1","193500000","7","162","Private Security Firm"
"103949","37","6","ScottieMac's Private Security Firm","2236437","12","12","3.4e+07","1","1.92e+08","18","234","Private Security Firm"
"96699","37","6","Sexy Escorts (Hiring)","2392971","15","15","3e+07","1","191000006","7","711","Private Security Firm"
"106308","37","6","Rhine Lab [Hiring]","2806920","12","12","3e+07","1","1.91e+08","7","111","Private Security Firm"
"101276","37","6","Mall Cop","2801734","15","15","27500000","1","189800000","7","372","Private Security Firm"
"102639","37","6","HUNTERs (Hiring)","2867846","12","12","3.2e+07","1","1.89e+08","9","302","Private Security Firm"
"103169","37","6","bad call saul","2744848","15","15","2.8e+07","1","188500000","35","276","Private Security Firm"
"98872","37","6","Baby Bus--hiring","2747410","12","12","2e+07","2","1.88e+08","10","544","Private Security Firm"
"106297","37","6","SherLock PSF","3133224","12","12","2.8e+07","1","1.88e+08","9","112","Private Security Firm"
"101591","37","6","Spire Disposal","2572024","15","15","26999999","2","187999992","15","354","Private Security Firm"
"96564","37","6","Loong year rich","2725733","13","13","27888888","1","186208328","10","721","Private Security Firm"
"103705","37","6","Sarralah Guards (Hiring)","3169669","12","12","2.9e+07","1","1.85e+08","7","249","Private Security Firm"
"101294","37","6","BlackShield [HIRING]","2943819","12","12","26400000","1","184800000","7","371","Private Security Firm"
"96641","37","6","That place","2774191","12","13","2.7e+07","1","1.84e+08","7","715","Private Security Firm"
"94935","37","6","3K(Hiring)","3210485","12","12","29447676","1","181714066","7","855","Private Security Firm"
"97836","37","6","Lone Star Security","2768251","12","15","2.7e+07","1","1.81e+08","14","619","Private Security Firm"
"102591","37","6","Vicnax PSF","3032165","12","12","27999999","1","180222216","7","304","Private Security Firm"
"95789","37","6","LongMenBiaoJv(Hiring!)","2674282","12","12","2.5e+07","1","1.78e+08","7","786","Private Security Firm"
"103648","37","6","Vagon Wagon","1977906","15","15","1.6e+07","1","1.78e+08","7","252","Private Security Firm"
"95282","37","6","HIRING-TactleneckSecurity","2036722","13","15","2.5e+07","1","1.76e+08","7","828","Private Security Firm"
"98790","37","6","Private Insurgency Firm","2869321","13","13","12888888","2","175575571","9","551","Private Security Firm"
"94604","37","6","HiringStats","2687282","13","15","2.5e+07","1","1.75e+08","7","883","Private Security Firm"
"99347","37","6","R. Corp.[hiring]","2849996","11","15","2.5e+07","1","1.75e+08","7","507","Private Security Firm"
"99367","37","6","TianCeFu[HIRING]","2493497","15","15","2.5e+07","1","1.75e+08","7","505","Private Security Firm"
"103655","37","6","Aegis Close Protection","2770276","13","15","2.5e+07","1","1.75e+08","7","252","Private Security Firm"
"104115","37","6","Tyger Claws Security","2798740","12","12","2.5e+07","1","1.75e+08","7","224","Private Security Firm"
"105639","37","6","Porcine Special Forces","2444268","13","15","24999999","1","174999993","7","145","Private Security Firm"
"94767","37","6","Grand Security [HIRING]","2680031","15","15","2e+07","2","174500000","11","868","Private Security Firm"
"98908","37","6","WTF Security","2772474","15","15","3e+07","1","1.74e+08","7","542","Private Security Firm"
"97936","37","6","Bulwark Security [HIRING]","2538571","15","15","27438420","2","173654940","8","610","Private Security Firm"
"97525","37","6","Pigsy Security - HIRING","2699283","15","15","1.2e+07","4","1.72e+08","10","644","Private Security Firm"
"105502","37","6","Panda express Logistics","2361207","15","15","24499000","1","171493000","7","152","Private Security Firm"
"103486","37","6","XOF","1987620","12","12","2.6e+07","1","1.71e+08","7","260","Private Security Firm"
"105796","37","6","YEZHU's Private Security Firm","3245127","12","12","2.6e+07","1","1.71e+08","7","137","Private Security Firm"
"104877","37","6","DIAMOND DOGS","2573449","12","12","25500000","1","170500000","7","184","Private Security Firm"
"102125","37","6","Kungfu Panda [HIRING]","1719150","12","12","2.4e+07","1","1.68e+08","7","326","Private Security Firm"
"104898","37","6","Torn Watch","2112856","12","12","22350000","5","167050000","22","183","Private Security Firm"
"106162","37","5","Blue Donut Security","2666342","12","12","3.3e+07","1","2.21e+08","7","119","Private Security Firm"
"107411","37","5","Mycelium Security Network","2179024","15","15","3.7e+07","1","218600000","13","61","Private Security Firm"
"103231","37","5","The Han Solo&#039;s (hiring)","2897376","12","12","4e+07","1","2.16e+08","7","273","Private Security Firm"
"107048","37","5","[Hiring] Awesome HQ","2119023","15","15","3.4e+07","1","2.15e+08","8","78","Private Security Firm"
"107219","37","5","KaiFengCai","3111113","12","12","2.9e+07","1","2.03e+08","7","70","Private Security Firm"
"107483","37","5","Saviors Security","494682","13","15","2.9e+07","1","2.03e+08","7","57","Private Security Firm"
"106975","37","5","TRIPLE S","2673640","13","13","28899000","1","200793000","7","80","Private Security Firm"
"107289","37","5","Hummingbirds Security","2564560","12","15","2.8e+07","1","1.96e+08","7","67","Private Security Firm"
"103364","37","5","Some PSF","2527857","15","15","3.3e+07","1","191440000","11","267","Private Security Firm"
"107387","37","5","Underground Security","945786","11","12","29500000","1","1.82e+08","15","62","Private Security Firm"
"101714","37","5","Shadow Shield *Hiring*","2992478","13","13","3e+07","1","1.81e+08","11","348","Private Security Firm"
"105342","37","5","Builders League United","2553402","9","9","2.7e+07","1","177500000","7","160","Private Security Firm"
"105256","37","5","Trout Guard. [Hiring]","2428617","12","12","2.9e+07","1","173500000","9","164","Private Security Firm"
"103657","37","5","Hiring 20K MAN","2578478","15","15","28999988","1","169447450","8","252","Private Security Firm"
"102835","37","5","Pineapple Security","2333133","9","10","3.1e+07","1","1.69e+08","7","293","Private Security Firm"
"102714","37","5","Pact of Shadow","2892767","15","15","23750000","1","168750000","7","299","Private Security Firm"
"95292","37","5","GODOG Security","2697201","15","15","2.4e+07","1","1.68e+08","7","826","Private Security Firm"
"103656","37","5","[HIRING] Just Like Magic","2471842","15","15","3e+07","1","1.68e+08","8","252","Private Security Firm"
"105253","37","5","Baoan","2574459","10","12","2.8e+07","1","1.68e+08","7","164","Private Security Firm"
"105856","37","5","Threnody's Private Security Firm","2754319","8","10","2.4e+07","1","1.68e+08","7","134","Private Security Firm"
"105924","37","5","Organised Threat","1901987","10","12","2.5e+07","1","1.67e+08","9","132","Private Security Firm"
"106672","37","5","Dommy Mommy Security","2683949","12","12","2.8e+07","1","166500000","7","94","Private Security Firm"
"100160","37","5","Statham Security(hiring!)","2582543","12","12","1.3e+07","2","1.66e+08","9","441","Private Security Firm"
"101306","37","5","Sakana Guard","3059457","12","12","2.8e+07","1","1.66e+08","10","370","Private Security Firm"
"96131","37","5","Garfield Firm","2810511","13","13","2.7e+07","1","1.65e+08","9","757","Private Security Firm"
"103258","37","5","Kneebreakers Security","2486275","12","12","26250000","1","163250000","7","272","Private Security Firm"
"95837","37","5","[hiring]Orgrimmar&#039;s","2718895","14","15","2.8e+07","1","1.63e+08","8","782","Private Security Firm"
"96376","37","5","FinSecure","1863032","9","15","2.5e+07","1","1.62e+08","21","736","Private Security Firm"
"106752","37","5","Punch bt.","2958922","15","15","2.5e+07","1","161500000","7","91","Private Security Firm"
"94422","37","5","Dog Security","2770789","14","15","2.3e+07","1","1.61e+08","7","897","Private Security Firm"
"102027","37","5","Griffin PSF(Hiring)","2499145","12","13","2.6e+07","1","1.61e+08","7","331","Private Security Firm"
"103627","37","5","wsh3747's Private Security Firm","3073003","12","12","2.3e+07","1","1.61e+08","7","254","Private Security Firm"
"106011","37","5","Jinsan Security (hiring)","3156909","12","12","2.3e+07","1","1.61e+08","7","127","Private Security Firm"
"106379","37","5","Torn Security","2032555","13","15","3e+07","1","160200000","12","108","Private Security Firm"
"104123","37","5","Goblin Horde Elite","3116451","13","15","25500000","1","159875000","12","223","Private Security Firm"
"100099","37","5","Anchor Group","2706377","12","12","23900000","1","1.58e+08","7","446","Private Security Firm"
"100310","37","5","Safe Guard Security","2333283","9","9","2.3e+07","1","157500000","7","432","Private Security Firm"
"106353","37","5","[H] Jeremy&#039;s Security","2703657","13","13","2.3e+07","1","156500000","7","110","Private Security Firm"
"98242","37","5","Happy Game","2847601","13","15","30899889","1","156299223","7","588","Private Security Firm"
"98391","37","5","Stripper muscle(Hiring)","2825642","12","12","2.8e+07","1","154500000","11","576","Private Security Firm"
"105394","37","5","impart PSF ( Hiring )","2629889","12","12","2.4e+07","1","154500000","8","158","Private Security Firm"
"99123","37","5","Diddly Squat Security","2867203","11","12","2.2e+07","1","1.54e+08","7","526","Private Security Firm"
"107107","37","5","Invisible Guardians","3170723","12","12","21400000","1","149800000","7","76","Private Security Firm"
"101646","37","5","Feral Clown Posse","2648245","11","12","2.7e+07","1","149500000","22","351","Private Security Firm"
"95240","37","5","Brotherhood PSF","2746506","12","15","2.1e+07","1","1.48e+08","7","832","Private Security Firm"
"102912","37","5","Black Watch","2925491","11","12","1.2e+07","4","1.47e+08","13","289","Private Security Firm"
"103586","37","5","Secure-ious Business","2440876","10","12","2.3e+07","1","1.45e+08","7","256","Private Security Firm"
"102657","37","5","Pancakes Security","2284961","8","15","20500000","1","143500000","7","301","Private Security Firm"
"103123","37","5","HollowKnight [ hiring ]","3144086","12","12","1.4e+07","2","1.43e+08","17","278","Private Security Firm"
"96237","37","5","shikubis Private Security Firm","2786535","13","13","2.4e+07","1","1.42e+08","9","748","Private Security Firm"
"105600","37","5","Security 3.0","2659506","15","15","25800000","1","137400000","7","147","Private Security Firm"
"95603","37","5","NS2 CS (Clothing Store)","2548749","13","13","28350000","1","137050000","11","801","Private Security Firm"
"96781","37","5","Krypton PSF","2803473","13","13","2.7e+07","1","135500000","14","706","Private Security Firm"
"104396","37","5","Viking Emu Bodyguards","372077","9","13","2.9e+07","1","130700000","16","207","Private Security Firm"
"94606","37","5","Kitten Warriors-HIRING","2740650","11","15","16500000","4","122500000","42","883","Private Security Firm"
"97833","37","5","Red Umbrella Corporation","2848530","13","13","26999999","1","103999999","11","619","Private Security Firm"
"104609","37","5","Piss Jugs Syndicate","2479774","10","13","9e+06","1","9.5e+07","7","197","Private Security Firm"
"101954","37","5","Shady Records Security","420352","6","15","2e+06","1","21200000","13","334","Private Security Firm"
"107841","37","4","Feral Security","2190665","12","12","3.4e+07","1","2.3e+08","7","39","Private Security Firm"
