uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2815249,Stevaria,76,1718860321,9041,PT-Calculated,1.7,5.91,2.27,5592.8,0,0.02,0.42,7.68,0.89,0.93,205571215
2815257,Mugga-Fugga,75,1718877253,40399,WIT-Mayhem,2.46,6.86,2.32,10065.99,0.01,0.08,0.56,0,0.01,0.87,123981909
2815726,DonOgne,85,1718859344,8938,Arcadia,0.68,8.62,2.96,11840.22,0,0.02,0.78,16.08,0.94,0.94,691426430
2816013,Gitarren,60,1718877242,42911,The Black Box,4.33,6.5,2.06,22339.58,0,1.07,0.58,8.06,0.97,0.89,73828850
2816038,Arianna,50,1718869998,6799,The Untouchables,0.68,8.72,2.49,12554.14,0,0.01,0.26,15.4,0.98,0.96,435316144
2816536,Scrattch,65,1718875990,8938,Arcadia,0.39,3.82,2.44,6738.77,0,0.06,0,1.64,0.33,0.98,162408405
2816711,Bard,76,1718877213,8151,Chromatic,0.01,0.86,2.83,16016.83,0,0.22,0,6.86,0.47,1,926794001
2816879,Cr33p-740,68,1718876328,13665,PT-Penguins,1.7,3.63,3.2,10700.22,0,0.3,0,15.21,0.29,0.93,518221944
2816884,Goosie,73,1718847205,3241,JFK,3.02,9.87,2.46,7727.01,0.44,0.26,0.13,18.96,0.91,0.9,187781011
2817210,Hwhiskee,71,1718853136,8151,Chromatic,0.67,1.49,2.71,7143.4,0,0.23,9.16,10.46,0.3,1,552599004
2817525,Bepis,64,1718877297,16053,Asylum 2.0,0.98,1.32,2.44,2330.47,0.01,0.03,2.07,0,0.08,0.94,506280053
2817588,Curran,75,1718876930,8520,Xenon,0.73,1.63,2.34,2133.57,0,0.07,0.14,2.26,0.31,0.87,676655448
2818013,elputojack,68,1718867428,10610,NPO - Strength,1.41,3.34,2.4,5440.42,0.04,0,0,36.76,0.81,0.94,457030067
2818150,ClericTycoon,66,1718877843,44758,NPO - Prosperity,1.18,1.52,2.93,10434.42,0.27,0.84,0.04,0,0.38,0.9,615923581
2818164,JircnivElnix,77,1718867394,36891,FLATLINE,0.39,0.71,2.58,1305.23,0.09,0,0,0,0.2,0.81,420462887
2818264,OldPan,60,1718868992,9356,SMTH - Party Animals,0.16,2.27,2.81,4357.3,0,0.01,0.02,8.04,0.39,1,893382546
2818313,Leo_Deodand,15,1718850610,5431,Ghost Ship,4.44,7.02,2.54,5798.88,0.01,0.01,0.67,26.81,0.94,0.94,211802947
2818953,Barkel,33,1718877839,42872,Ares Kratos,0.54,1.5,2.19,4245.69,0,0.02,0,0.51,0,0.62,30760105
2819025,JopoxC,66,1718861622,10610,NPO - Strength,0.4,5.11,2.38,3794.71,0.01,0,0,30.72,0.81,0.89,196057329
2819464,Riffek,53,1718876510,9305,Legitimate Business,3.74,3.99,2.79,6493.17,0,0.02,0,0.22,0.08,0.84,338095038
2819482,Krela,65,1718878158,21368,Escensio Incursus,0.44,0.79,2.73,8106.4,0.01,0.56,9.4,0.09,0.21,0.91,746025511
2819486,Huntiksmeni,74,1718875963,1149,WTF,0.09,1.98,2.43,1438.44,0.03,0,0,0,0.1,0.92,704741111
2819574,Sentosa,35,1718878280,8205,FREE PALESTINE,2.86,3.36,2.66,2528.12,0.01,0,0.68,0,0.33,0.92,1040061207
2819595,ColdLand,89,1718877832,36134,SMTH - Silver Hand,1.12,4.72,3.32,23804.69,0.13,1.52,7.47,0.6,0.93,1,1697418450
2819612,RedLigress,59,1718849036,8811,Impulse 13!,0.62,8.54,2.1,9116.87,0.12,0.12,0.13,3.39,0.22,0.8,247882075
2819945,TexasPeteR,87,1718871879,1149,WTF,4.99,5.03,3,24733.16,0.39,0.12,15.01,1.27,0.06,0.96,1307885246
2819999,MrMess,50,1718878076,9517,OverWatch,2.47,6.98,2.58,5155.5,0.08,0.11,0.2,18.56,0.44,0.83,181188382
2820305,RealShrimpShady,73,1718857131,47710,Jeepers Creepers,3.52,6.44,2.5,10156.03,0.28,0.04,0.02,1.67,0.01,0.9,770076036
2820418,DecapitatedSoul,23,1718875088,30820,Wolverines Gone Wild,0.6,6.7,2.82,8237.39,0,0.2,0.17,1,0.06,0.94,133530105
2820593,Anelia_,74,1718864302,25025,DP Warriors,0,1.11,3.03,14828.21,0.03,0.22,15.6,18.16,0.64,1,1374864338
2820733,Sorain,80,1718876831,1149,WTF,3.04,3.34,2.89,8263.1,0.22,0.16,1.88,12.28,0.27,0.99,918259880
2820748,MeatFeastPizza,66,1718878393,28073,Shiny Hoard Avian Team,3.84,5.87,2.67,6469.36,0.07,0,0,0.33,0.87,0.86,175051849
2820910,Teide,41,1718874759,15837,Suits,0.69,6.34,2.16,3502.2,0,0.01,0,2.77,0.88,0.92,85494992
2820931,Tatam,38,1718876614,40774,Pennywise Clown Posse,2.8,9.58,2.41,12620.69,0,0.1,0.38,10.52,0.33,0.77,22549763
2821117,Xauchino,74,1718863361,12094,Nuclear Fusion,1.41,1.94,2.53,9808.97,0,1.48,2.64,0.03,0.16,0.94,650996596
2821241,Strand,65,1718855301,10850,JUX Lite,1.74,3.92,2.66,6324.61,0,0,0,13.69,0.59,0.86,55547974
2821318,ZIPPA,55,1718876461,21368,Escensio Incursus,0.38,0.99,2.86,2302.02,0,0.09,4.46,0,0.12,0.87,49688955
2821696,Wolfsky,42,1718873330,7049,39th Street Healers,1.42,1.9,2.37,5341.56,0,0.06,0.02,0,0.13,0.62,14034615
2821777,_BANKSY_,66,1718874252,5431,Ghost Ship,1.72,2.3,2.29,2480.14,0,0,0,0,0.17,0.92,254995831
2821810,LoblawsLawBlog,80,1718855507,1149,WTF,1.7,2.82,2.59,5554.13,0.09,0.3,0.02,0,0.62,0.92,620262615
2822104,Lingtall,71,1718876986,44562,Vanguard Titans,1.51,6.59,2.08,4369.29,0,0.39,0.03,8.67,0.11,0.77,35864246
2822663,Rombuq,88,1718865057,15644,New Sith Order,0.76,8.83,2.62,3688.87,0.08,0.4,0.56,0,0.17,0.9,722408763
2822740,Nanlex,69,1718877346,10739,Elements [For sale],2.62,3.19,2.47,3133.01,0,0.01,0,0,0.41,0.86,261513342
2822924,RustyWindmill,50,1718858078,36660,Premature Attackulation,9.7,11.63,2.99,11436.9,0.16,0.58,1.64,2.8,0.93,0.96,818062067
2822967,Razereus,55,1718877853,13502,Dead or Alive,6,10.87,2.62,5356.79,0.98,0.23,0.01,0,0.44,0.96,47482786
2823392,Jock_McStrap,76,1718877684,15644,New Sith Order,0.92,11.4,2.63,9900.62,0,0.03,0,8.08,0,0.98,270887677
2823559,Brati6ka,31,1718874839,28349,Dexter&#039;s Laboratory,2.34,2.36,2.21,2524.1,0,0.01,0.06,0,0.04,0.87,519423312
2823602,scp294,25,1718877636,20465,SMTH - Phoenix Nirvana,0.89,2.2,2.76,2916.99,0.12,0.01,0.08,6.24,0.47,0.96,998903033
2823831,OxidoX,65,1718878502,20747,Damage Inc,3.09,3.72,2.61,5194.66,0,0.06,0.02,12.68,0.16,0.9,404580964
2823898,Bozo,76,1718863807,21368,Escensio Incursus,3.86,5.32,2.87,16718.49,0.03,0,11.21,0,0.88,0.93,920130009
2823986,Dr-Obaid,48,1718877499,22968,Revolutionary Guerrillas,0,0.33,2.67,7526.46,0,0.01,0,0,0,0.97,74312161
2824097,Psion,85,1718874533,15644,New Sith Order,1.32,7.62,2.74,6544.93,0.04,0.03,1.26,2.31,0.8,0.99,900480177
2824191,Gn0m3,76,1718872721,9412,BLACK STATUES,2.63,4.39,2.99,8442.07,0,0,0.02,28.21,0.5,0.96,956062479
2824713,Blacko51,19,1718875654,39756,Abusement Park,0.68,4.1,2.81,19042.41,0,0,10.84,0,0.27,0.98,258552228
2824730,BenjiTheManiac,38,1718870693,14821,JFK - Future Killers,4.78,7.06,2.54,4287.71,0.03,0,0.2,0,0.81,0.94,23183179
2824796,Slomes,56,1718870745,33007,HAKA,1.08,4.62,2.42,5182.88,0,0.1,0.13,32.6,0.94,0.97,205903194
2825293,MajorMrJ,61,1718877201,8151,Chromatic,1.17,1.23,2.32,1710.39,0,1.49,0,3.57,0.02,0.77,83156773
2825331,Seoyu,77,1718864833,16335,SMTH - November Chopin,0.09,0.71,2.7,3227.96,0.01,0.07,0.08,24.88,0.23,0.92,996953568
2825453,Cribbley,55,1718878037,9689,Deja,0.73,3.43,2.69,4828.41,0.02,0.06,0,5.01,0.19,0.97,546148339
2825642,HanniLei,59,1718878307,27902,SMTH - Concord,0.96,1.21,2.66,1223.14,0,0.01,0,0,0,0.92,574496530
2825742,Wrilka,68,1718876884,13525,Wargasm 2.0,3.59,4.58,2.62,8070.37,0,0.03,0.06,11.11,0.16,0.92,341355483
2825900,Enz,46,1718875964,13525,Wargasm 2.0,0.46,1.11,2.03,1039.5,0,0.03,0.09,0,0,0.93,295118035
2825914,032e,40,1718869905,30820,Wolverines Gone Wild,0.79,5.43,2.57,4253.62,0,0.01,0.1,32.72,0.56,0.68,100477697
2826034,ZalZack,64,1718874491,42671,The Hellfire Club,0.43,2.61,2.93,2566.04,0.01,0.02,0,0.56,0.11,0.98,590494370
2826292,Dusche,43,1718878222,22932,The Red Circle,3.23,3.34,2.09,3705.73,0.02,0.08,0.01,0,0,0.57,18978712
2826300,BillyBlackhart,45,1718851924,41853,Blood Money,2.38,3.87,2.47,4829.84,0.01,0.17,0,51.33,0.7,0.8,74546601
2826456,SPGoding,35,1718877019,27902,SMTH - Concord,2.36,3.24,2.93,4145.34,0.07,0.1,0.5,0.19,0.49,0.94,536253969
2826499,Niketto,57,1718863983,8520,Xenon,0.49,2.93,2.48,2991.39,0,0,0,0,0.84,0.93,107679029
2826690,LeoMacci,77,1718875551,230,PT-Family,1.52,6.39,2.74,19572.88,0,0.09,8.77,109.42,0.94,0.9,269179475
282677,ThrillaManilla,100,1718855780,7969,WIT-Premier,2.06,7.67,2.31,3794.6,0.06,0.29,2.33,45.5,0.3,0.92,7876810724
2826821,NProcuror,31,1718877216,27223,Little Stompers,1.99,3.5,2.56,3339.67,0,0,0.04,0.87,0.01,0.87,391403655
2826960,papaped,69,1718865637,27312,SA  Equilibrium,0.82,2.78,2.78,10019.98,0,3.84,0.27,3.08,0.31,0.98,1042251599
2826991,Zhorak,89,1718872469,36891,FLATLINE,1.3,3.17,3.01,11855.56,0.04,0,0.46,33.9,0.58,0.93,752298095
2827574,MrTequila,45,1718878173,33007,HAKA,2.11,5.43,2.62,3162.59,0,0.92,0,21.49,0.93,0.53,70789744
2827756,Stinkyshit,61,1718877794,8836,Vinerri,2.64,4.44,2.58,4306.27,0,0.01,0,0.14,0,0.72,104706295
2828195,shuyu,77,1718872521,16335,SMTH - November Chopin,0.48,2.13,2.53,1699.84,0,0.07,7.93,17.19,0.77,0.89,561321332
2828239,-Fubuki-,93,1718877577,18736,Monarch Research,2,4.47,2.7,18719.3,0.21,0.18,5.26,14.71,0.98,0.98,1069108277
2828252,PerilousPanda,58,1718876107,13665,PT-Penguins,0.56,2.41,2.51,3662.84,0,0.09,0,0,0.71,0.86,91146737
2828392,ARseniCyanide15,35,1718877496,16057,Glory to Heroes,0.19,2.08,2.07,1123.74,0,0.01,0.02,1.33,0.08,0.7,66606695
2828531,BasileusX,32,1718873350,41419,Riot,0.32,1.51,2.14,1583.74,0,0,0,0,0,0.8,434221422
2828587,Marvethco,61,1718869128,25025,DP Warriors,0,3.13,2.66,5124.39,0,0.06,0,7.6,0.3,0.63,134720057
282863,Wing,100,1718859279,30820,Wolverines Gone Wild,0.24,3.88,2,1309.49,0,0.02,0.97,1.32,0.1,0.81,4124212157
2828703,Erythrina,63,1718860125,8422,Monarch Cupid,1.68,3.08,2.26,8122.2,0.17,0.03,0,10.87,0,0.79,61032016
2829564,Lukeyy123,71,1718855284,9036,The Black Pearl,1.42,1.91,2.37,1034.43,0,0,0,0,0.3,0.86,339274351
2830008,Aaryan,61,1718869286,13665,PT-Penguins,1.21,3.54,2.77,4444.79,0,0.02,0.06,23.28,0.64,0.84,180202751
2830191,M4tthew,30,1718878072,37185,Catch 22,0.4,1.98,2.6,1147.46,0,0,0,0.72,0.74,0.66,599147581
2830413,hoseun,52,1718869518,8422,Monarch Cupid,0.2,2.91,2.62,6040.12,0.01,0.28,2.37,0,0.99,0.76,7045321
2830577,Poc,71,1718872950,35776,IA Black,3.49,6.38,2.36,3507.39,0.04,0.02,0.01,12.6,0.84,0.72,634429375
2830707,Lich7,75,1718874281,1149,WTF,0.34,0.92,2.51,2031.37,0,0,0,4.44,0.2,0.96,688630211
2830746,Fatebringer,57,1718875964,11782,Plague Inc.,0.43,0.43,2.03,2510.31,0.08,0.03,0.01,0,0,0.71,265978818
2830805,Zanz,50,1718878473,23952,Midnight Plague,2.96,5.26,2.81,8152.81,0.12,0.04,0,43.02,0.99,0.89,252283886
2831146,Benimaru,60,1718873670,1149,WTF,0.16,0.77,2.1,1560.98,0,0.19,2.41,0,0.06,0.74,133121118
2831375,chyee,70,1718877254,8500,Extinction,0.02,4.36,2.49,5796.86,0,0.03,0.22,3.97,0.7,0.91,174416426
2831421,Nefermaat,40,1718878486,15929,The Inquisition,0.5,2.77,2.42,2790.27,0,0,0.06,0,0.03,0.92,135134297
2831501,LordofDogs,78,1718866387,36660,Premature Attackulation,3.28,5.01,2.5,11042.31,0.01,0,0.01,0,0.62,0.91,550641974
2831641,Misery,75,1718871357,7835,Monarch Mutation,2.33,4.68,2.33,6522.36,0,2.91,0.37,10.28,0.64,0.82,976630323
2831834,YoEgoJe,53,1718878560,41067,Houdini,0.54,4.44,2.01,3029.48,0.01,0.01,0,91.46,0.96,0.51,16781545
2831898,Guimz13,69,1718877333,19,39th Street Killers,1.58,2.12,3.02,12955.82,0.04,0.06,9.46,0,0.13,0.97,1132519188
2831900,Feral-Fox,74,1718877875,26312,Delightful Assholes,2.57,20.51,2.07,8692.27,0.01,0.14,0.01,98.71,0.96,0.68,144956463
2831914,Twisty_clown,65,1718877138,8677,WIT-Ranger,2.61,5.4,2.6,11672.09,0.27,0.16,0.09,0,0,0.8,179009481
2832002,TreeTuJuan,42,1718878241,43057,The Tiny Hats,5.58,6.04,2.31,5160.16,0.11,0,0.04,0,0,0.76,4796982
2832361,Klockwerk,100,1718864515,18736,Monarch Research,1,21.51,2.93,9010.07,0,3.09,0.26,49.66,0.68,0.99,1293785180
2832948,MiniTym,77,1718867193,48206,ADHD Team,11.14,12.93,2.66,5838.03,0.28,0.06,0.49,0,0.97,0.84,448040480
2833425,Campbo,72,1718876736,8520,Xenon,0,2.58,2.57,5052.21,0,0.28,0.22,0,0.29,1,389467333
283351,Nurz,100,1718843799,22492,Dystopia,3.08,9.8,2.03,7893.17,0.64,0.49,14.16,19.24,0.53,0.82,10676522320
2833566,JoJin,50,1718876036,27902,SMTH - Concord,0.33,0.43,3.16,3613.26,0,0.07,0,0.26,0.08,0.98,1282156841
2833600,1312AFCA,75,1718878498,30820,Wolverines Gone Wild,0.74,13.53,2.83,4843.73,0.01,0.09,0.04,43.14,0.98,0.91,96232836
2833970,Malikai,35,1718859709,8500,Extinction,0.02,4.87,2.47,4778.29,0,0.14,0.03,51.07,0.79,0.84,79128460
2834007,Rygill,74,1718860727,1149,WTF,2.68,2.96,2.76,7323.9,0.28,0.07,2.29,0,0.06,0.97,791267025
2834135,echotte,77,1718876970,44758,NPO - Prosperity,1.69,3.51,3.01,20301.92,0.39,0.31,0.39,15.62,0.86,0.97,748013277
283470,HT-ByOdinsBeard,100,1718850729,7969,WIT-Premier,6.28,9.92,2.43,2258.86,1.12,0.29,1.14,18.72,0.88,0.89,2459611237
2834945,Meowology,62,1718859409,10610,NPO - Strength,2.32,3.27,2.56,1385.86,0.02,0,0,0,0.1,0.91,673651904
2835313,TuvCai,59,1718874376,8802,Ram Rajya,0.76,2.47,2.64,4869.88,0.04,1.02,8.84,0.67,1,0.96,724923486
2835441,Sobhi,50,1718874986,7969,WIT-Premier,0.18,4.1,2.04,1411.28,0,0,0.02,0,0.04,0.9,54188195
2835629,Seguwuk,50,1718876853,32395,-Aurora-,1,6.77,2.43,12906.37,0,0.02,0.01,0.36,0.24,0.87,172191974
2835686,FudgeDouglas,50,1718877185,8677,WIT-Ranger,3.97,6.13,2.4,10046.76,0.43,0.1,0.61,2.68,0.4,0.92,183790198
2836032,Makaila,30,1718856343,10856,REK II,2.18,4.86,2.3,1772.62,0,0,0,0,0.02,0.89,324974021
2836307,GOLDDROGER,54,1718876894,20554,Rising Reckoning,2.52,5.34,2.1,2268.02,0.01,0.23,0.07,6.86,0.43,0.73,29151883
2836403,Spookyyyy,59,1718870306,9055,Natural Selection IV,3.23,5.17,2.62,7096.17,0,0.08,2.16,0,0.04,0.93,80637070
2836611,peterftee,54,1718876127,9524,HT-Fenris,1.88,3.12,2.08,7309.51,0,0.19,0.13,7.68,0.39,0.83,46335049
2836720,GromIcescream,58,1718857463,21040,Monarch Vanguard,2.64,2.77,2.33,1481.48,0,0,0.12,0,0,0.8,143265155
2837048,Daarth,50,1718874387,36891,FLATLINE,0.62,1.82,2.11,2153.31,0,0.01,0,0,0.14,0.88,83647286
2837388,postie,61,1718877560,8954,Nuclear Armageddon,1.09,2.94,2.37,5447.26,0,0.02,0,4.2,0.14,0.84,285978269
2837623,Eugeniu,50,1718875221,10856,REK II,1.14,1.19,2.07,971.23,0.01,0.02,0,0,0,0.92,318817968
2837805,Judith,69,1718874965,8606,The Saviors: Sanctuary,8.03,10.67,2.66,20338.18,0.23,3.46,0.28,0,0.19,0.93,395016852
2838024,Chapeleiro,15,1718877110,50054,Core,1.23,2.47,2.69,8860.82,0.07,0.02,0.02,1.22,0.08,0.93,0
2838448,Headcracker,55,1718877221,16057,Glory to Heroes,5.16,6.57,2.56,9724.57,0.14,0.01,0.02,2.56,0.58,0.89,192000849
2838475,Nogrilla,75,1718878374,1149,WTF,1.04,4.44,2.73,6865.58,0.31,0.01,0.01,17.06,0.89,0.98,769298804
2838701,Trt_Mrt_Smrt,58,1718878013,44758,NPO - Prosperity,0.86,1.11,2.17,2000.48,0.02,0.03,0,0,0.03,0.98,388126036
2838737,VengefulFiend,67,1718857910,32781,HAMAG HQ,7.77,10.39,2.31,15057.9,0.33,0.22,2.77,44.82,0.78,0.83,202594228
2838827,NamoiTheTame,70,1718878266,8422,Monarch Cupid,0.84,3.43,2.34,16112.74,0,0.13,0.19,3.89,0.99,0.77,38444490
2839274,ChefYeff,66,1718875854,7282,Luscious Dreams,2.91,4.61,2.79,10368.42,0.39,1.36,0.06,9.02,0.66,0.96,407134949
2839659,Setth,53,1718870678,9100,The Black Hand,1.43,2.1,2.62,2098.84,0,0.06,0,5.56,0.16,0.73,198029643
2839892,Manolo5678,50,1718868327,8867,Monarch Chrysalis,1.87,3.81,2.3,3272.07,0,0.02,0.11,5.41,0.19,0.6,12184942
2840358,xiao,50,1718877220,11796,SMTH - Bright Summit,0.7,0.97,2.3,1847.52,0,0.02,0.01,0,0.18,0.72,428976211
2840684,Sam,73,1718859644,41853,Blood Money,2.68,4.79,2.51,9272.13,0.09,0.03,0,84.37,1.01,0.92,466849844
2840742,Rosti,20,1718877855,26312,Delightful Assholes,6.12,6.98,2.7,12610.74,0.7,0.01,0.44,1.44,0.21,0.89,572060723
2840935,Drexlee,65,1718873751,27902,SMTH - Concord,0.48,3.31,2.51,3053.97,0,0,0.02,0,0.97,0.97,634295307
2840949,Pg99,61,1718875756,15655,Ravage,0.03,4.47,2.76,5362.14,0.02,0,0.02,11.17,0.27,0.96,210048426
2841349,Dixie-Flatline,46,1718853124,40992,Medic!!,0.39,1.79,2.19,3707.69,0,0.06,0.02,10.53,0.39,0.91,132507344
2841528,ScaryTerry_,51,1718868210,26312,Delightful Assholes,3.31,10.2,2.21,11596.42,0.07,0.12,0.12,33.49,0.9,0.71,8883820
2841986,Tommalom,60,1718877241,15446,Druggies in Snuggies,0.84,2.04,2.92,5341.09,0.08,0,3.38,0,0.23,0.94,482092836
2842476,MentalDepressed,49,1718857123,10913,Unbroken Silence,0.72,3.43,2,2875.86,0,0.17,0.04,0,0.24,0.63,32700996
2842530,Reaper6699,66,1718877132,15151,The ZOO,0.69,3.76,2.62,2343.17,0,0.01,0.06,0,0.02,0.9,123251340
2843485,BotKiller,50,1718877431,10818,Lex Wolverines,1.04,5.13,2.17,2408.29,0.01,0.01,0.5,0,0.03,0.92,149142743
2843684,Szopuniu,57,1718871197,15655,Ravage,0.03,6.41,2.14,3686.53,0,0,0,0,0.08,0.96,55014796
2843964,prepucemauve,69,1718844746,9036,The Black Pearl,4.43,8.42,2.29,2996.49,0.01,0.08,0.02,31.17,0.42,0.92,316602394
2844436,Jimny,45,1718875506,33097,Occultus,0.33,7.14,2.67,4737.12,0,0.01,0.09,0,0.94,0.93,56191561
2844516,Xsiam,60,1718842670,47878,Righteous Aura,5.4,6.48,2.17,8812.86,0.17,0.03,0.73,35.22,0.06,0.74,202246647
2844537,Pontah,50,1718873882,7935,Blue Rock Collective,0.67,0.74,2.46,1676.63,0,0,0,0,0.01,0.79,368183156
2844669,Farmer,62,1718872190,36660,Premature Attackulation,2.06,3.54,2.39,3218.58,0,0.07,0.06,0,0.02,0.86,122131153
2844695,mengo,20,1718877431,9412,BLACK STATUES,1.34,7.69,2.09,1325.09,0,0.26,0,0,0,0.88,155201435
2844703,Tato12,76,1718875059,46127,Cyber Warfare,11,12.19,2.53,13474.67,0,0.01,0.16,0,0.72,0.91,231287617
2844726,-Behemoth,50,1718867142,46127,Cyber Warfare,11.34,11.49,2.61,6750.83,0.06,0.01,0.03,0,0,0.98,377756509
2844886,OHNO,82,1718872514,49953,Lowkey Lunatics,7.97,12.09,2.56,25417.17,0.24,1.02,2.34,3.04,0.9,0.93,312391870
2844986,UFOagency,76,1718877547,7969,WIT-Premier,0.46,10.92,2.41,12536.79,0,0.1,0,90.81,0.99,0.76,397149375
2844990,MoneyBandSosa,71,1718869123,13525,Wargasm 2.0,0.02,4.88,2.79,7595.53,0,0.04,0.04,3.21,0.86,0.71,211391360
2845182,MrFarmy,60,1718878417,40380,Seshlehem,3,6.33,2.03,6803.82,0.07,0,1.12,43.46,0.29,0.78,48927760
2845511,LaMiko,62,1718867866,15929,The Inquisition,0.51,4.48,2.52,5439.86,0,1.63,0.39,0,0.58,0.87,451457360
2846190,Cytorian,61,1718877931,41342,Crows Perch,4.8,7.67,2.22,10617.62,0.29,0.27,0.03,5.56,0.49,0.84,31828912
2846590,Jimmy_L,35,1718877867,9689,Deja,0.43,6.48,2.7,4248.21,0,0.01,0.06,5.12,0.93,0.91,75856265
2846701,Razackh,80,1718873907,15222,Dark Arts,4.53,8.01,2.44,6687.63,0.41,0.12,0.24,0,0.71,0.87,435560712
2847163,Crosssssss,60,1718878359,36134,SMTH - Silver Hand,1.02,1.03,3.14,4543.9,0.01,0.07,1.38,0,0.04,1,1170529302
2847239,Hyper46,75,1718869367,46442,The Resolute,2.77,7.39,2.41,6556.37,0.12,0.03,0.24,3.46,0,0.96,606802588
2847473,OgBob,60,1718877282,15446,Druggies in Snuggies,1.77,3.34,2.77,5933.39,0.02,0.01,0.93,2.78,0.23,0.96,403150449
2847601,Net,63,1718865770,27902,SMTH - Concord,1.46,1.57,2.79,2494.54,0.02,0,0.07,0,0,0.93,773773333
2847829,Deathklok,61,1718874237,13665,PT-Penguins,2.02,3.77,2.79,2670.3,0,0.06,0.04,27.78,0.19,0.88,205473130
2847956,Dream,60,1718875369,49837,Coma Toast,2.32,4.02,2.27,4536.71,0.07,0.04,0.09,0,0.3,0.7,24282530
2848109,ElsieHasFangs,50,1718870336,8677,WIT-Ranger,4.72,6.3,2.23,5208.27,0.01,0.14,7.61,9.1,0.18,0.87,60134748
2848521,NatashaTrace,75,1718876924,8836,Vinerri,2.41,6.19,2.54,4349.31,0.12,0.06,0.32,0.56,0.38,0.69,291316529
2848605,ConnyIsland,64,1718871970,15120,Wolf Pack Next Generation,0,8.73,2.12,5304.34,0,0.04,0.01,20,0.97,0.82,50422823
2848822,Asteriea,77,1718855656,9356,SMTH - Party Animals,3.41,5.36,2.64,10627.14,0.31,0.03,2.42,4.34,0.91,0.92,875098552
2848855,superxu,70,1718871841,11796,SMTH - Bright Summit,2.07,2.94,2.73,5158.26,0,0.01,3.67,8.47,0.09,0.94,944194410
2848905,TheeOGQtip,50,1718876242,8811,Impulse 13!,0.63,4.02,2.1,8262.76,0.02,0.58,0.06,0,0,0.6,19890030
2849039,VincentG,68,1718872881,7049,39th Street Healers,2.57,4.53,2.7,8366.2,0.04,0.02,0.08,40.09,0.92,0.94,31890621
2849342,Jacbob,72,1718875507,16443,Undead Syndicate,2.63,4,2.49,7893.74,0,0.07,0.01,0.64,0.66,0.91,433513009
2849441,LostvoiceV,64,1718878437,21716,The Covenant,0,5.01,2.03,6754.02,0,0,0,0,0.09,0.92,40790972
2849544,CraftyM,15,1718857907,42671,The Hellfire Club,0.49,5.12,2.06,3226.07,0,0.01,0,19.53,0.84,0.91,22531243
2850068,White-Lion,69,1718878383,10566,The Rifle Company,1.38,3.14,2.4,15914.74,0.07,0.01,0.17,0,0.37,0.94,416201817
2850103,Shqipe,60,1718878240,49297,Shaggy Hi-Fidelity,10.91,12.63,3.04,15326.56,0.13,0.16,0.1,8.87,0.02,0.94,466759177
2850583,AlexDJ88,25,1718870297,18560,S.C.A.R. - DELTA GREEN,3.76,3.83,2.03,3942.61,0,0,0,0,0,0.71,38251725
2850901,--El_Nino,50,1718878384,8422,Monarch Cupid,2.09,4.37,2.66,2286.82,0.02,0,0,0,0,0.92,106544559
2851067,EddieVDog,46,1718876453,36140,Princess Dale&#039;s Beavers,1.37,6.06,2.51,3233.19,0,0.3,0,14.93,0.02,0.58,10850903
2851169,gnok,56,1718876916,19,39th Street Killers,0.06,2.1,2.43,3362.07,0,0.01,0,0,0.1,0.9,377932243
2851736,AhmedSa,35,1718847405,18569,Romania Elite Kommando,3.37,4.73,2.27,10210.6,0.07,0.96,0,2.98,0.26,0.5,11210403
2852279,Razoriel,30,1718871151,13502,Dead or Alive,1.17,2.43,2.73,7406.39,0,0.08,12.07,9.89,0.67,0.99,878416561
2852359,mummypotato,33,1718873665,9689,Deja,1.36,6.48,2.78,3959.18,0.02,0.04,0.42,4.92,0.63,0.94,256417187
2852673,Haloblade,69,1718877814,15151,The ZOO,0.4,6.36,2.69,1987.67,0,0.07,0.48,8.57,0.02,0.91,401942407
2852819,Thickener,35,1718864669,48002,Corrupted Phoenix,0.24,3.4,2.36,5041.47,0,0.02,0,1.06,0.68,0.53,35435223
2853898,Thedarkweb,63,1718878198,19,39th Street Killers,2.82,9.52,2.84,22237.5,0,0.31,3.07,14.86,0.18,0.98,137474020
2853963,Towels,62,1718850361,32395,-Aurora-,0.34,3.28,2.26,5908.24,0,0.02,0.02,4.68,0.2,0.88,78371510
2853970,VonCopa,26,1718878422,8836,Vinerri,0.76,2.31,2.54,9338.76,0,0,0.04,0,0.61,0.92,384737813
2854222,Yu-Ri,83,1718878446,12094,Nuclear Fusion,1.4,3.81,3.07,17160.04,0,0.03,0.54,0,0.76,0.99,1107016176
2854275,beeefaroni,68,1718873886,9517,OverWatch,3.08,6.54,2.72,7698.08,0.02,0.04,0.21,4.74,0.31,0.94,429359626
2854705,nobbysheep,60,1718877456,21040,Monarch Vanguard,6.16,6.73,2.68,7571.29,0,0.03,1.76,3.13,0.03,0.9,85053268
2854737,MasterF1re,68,1718876314,2736,Itsi Bitsi Bikini,1.17,3.48,2.67,7000.42,0,0.06,6.87,10.44,0.44,0.97,321606200
2855227,STUDSELBY,60,1718871787,46144,SKS MUTATED,5.61,7.63,2.39,8561.64,0.31,0.13,1.72,0,0.61,0.78,14506755
