faction,name,fname,members,rank
8076,VWF,Order Through Chaos,93,Diamond
8076,WJB,Order Through Chaos,93,Diamond
8076,WWF,Order Through Chaos,93,Diamond
8076,XJB,Order Through Chaos,93,Diamond
8076,YJB,Order Through Chaos,93,Diamond
8076,ZJB,Order Through Chaos,93,Diamond
8085,BAD,Nuclear Blast,90,Platinum
8085,FCD,Nuclear Blast,90,Platinum
8085,FDD,Nuclear Blast,90,Platinum
8085,IYD,Nuclear Blast,90,Platinum
8085,JZD,Nuclear Blast,90,Platinum
8085,KUE,Nuclear Blast,90,Platinum
8085,KXD,Nuclear Blast,90,Platinum
8085,LYD,Nuclear Blast,90,Platinum
8085,MEE,Nuclear Blast,90,Platinum
8085,OBD,Nuclear Blast,90,Platinum
8085,OYD,Nuclear Blast,90,Platinum
8085,PWE,Nuclear Blast,90,Platinum
8085,PZD,Nuclear Blast,90,Platinum
8085,SBD,Nuclear Blast,90,Platinum
8085,TZD,Nuclear Blast,90,Platinum
8085,WBD,Nuclear Blast,90,Platinum
8085,XDD,Nuclear Blast,90,Platinum
8151,AVG,Chromatic,96,Diamond
8151,CBG,Chromatic,96,Diamond
8151,CWG,Chromatic,96,Diamond
8151,DBG,Chromatic,96,Diamond
8151,HWG,Chromatic,96,Diamond
8151,JAG,Chromatic,96,Diamond
8151,MAG,Chromatic,96,Diamond
8151,NBG,Chromatic,96,Diamond
8151,PXG,Chromatic,96,Diamond
8151,QWG,Chromatic,96,Diamond
8151,QXG,Chromatic,96,Diamond
8151,TYG,Chromatic,96,Diamond
8151,UWG,Chromatic,96,Diamond
8151,VVG,Chromatic,96,Diamond
8151,VYG,Chromatic,96,Diamond
8151,XVG,Chromatic,96,Diamond
8151,ZWG,Chromatic,96,Diamond
8255,DMA,Requiem,61,Gold
8255,EMA,Requiem,61,Gold
8255,FMA,Requiem,61,Gold
8255,GMA,Requiem,61,Gold
8255,HMA,Requiem,61,Gold
8255,IMA,Requiem,61,Gold
8255,JMA,Requiem,61,Gold
8255,KMA,Requiem,61,Gold
8255,ONB,Requiem,61,Gold
8255,PNB,Requiem,61,Gold
8255,QNB,Requiem,61,Gold
8255,QOB,Requiem,61,Gold
8255,ROB,Requiem,61,Gold
8255,SOB,Requiem,61,Gold
8255,VNB,Requiem,61,Gold
8285,AOG,Get Stuffed,88,Unranked
8285,FAC,Get Stuffed,88,Unranked
8285,GAC,Get Stuffed,88,Unranked
8285,JSG,Get Stuffed,88,Unranked
8285,KSG,Get Stuffed,88,Unranked
8285,VAC,Get Stuffed,88,Unranked
8317,AWG,Naughty Souls,79,Diamond
8317,AXG,Naughty Souls,79,Diamond
8317,BVG,Naughty Souls,79,Diamond
8317,BWG,Naughty Souls,79,Diamond
8317,DYG,Naughty Souls,79,Diamond
8317,EYG,Naughty Souls,79,Diamond
8317,FVG,Naughty Souls,79,Diamond
8317,FWG,Naughty Souls,79,Diamond
8317,GYG,Naughty Souls,79,Diamond
8317,HYG,Naughty Souls,79,Diamond
8317,KVG,Naughty Souls,79,Diamond
8317,KXG,Naughty Souls,79,Diamond
8317,MVG,Naughty Souls,79,Diamond
8317,RWG,Naughty Souls,79,Diamond
8317,SWG,Naughty Souls,79,Diamond
8317,TWG,Naughty Souls,79,Diamond
8317,ZVG,Naughty Souls,79,Diamond
8322,APG,The Project Syndicate,99,Unranked
8322,IPB,The Project Syndicate,99,Unranked
8322,JNB,The Project Syndicate,99,Unranked
8322,JPB,The Project Syndicate,99,Unranked
8322,KOB,The Project Syndicate,99,Unranked
8322,LKF,The Project Syndicate,99,Unranked
8322,MKA,The Project Syndicate,99,Unranked
8322,NLF,The Project Syndicate,99,Unranked
8322,NSB,The Project Syndicate,99,Unranked
8322,OOB,The Project Syndicate,99,Unranked
8322,QPB,The Project Syndicate,99,Unranked
8336,AJE,Monarch HQ,98,Diamond
8336,AWE,Monarch HQ,98,Diamond
8336,BJE,Monarch HQ,98,Diamond
8336,FKD,Monarch HQ,98,Diamond
8336,FMD,Monarch HQ,98,Diamond
8336,IID,Monarch HQ,98,Diamond
8336,QLD,Monarch HQ,98,Diamond
8336,QMD,Monarch HQ,98,Diamond
8336,RJD,Monarch HQ,98,Diamond
8336,RKD,Monarch HQ,98,Diamond
8336,RMD,Monarch HQ,98,Diamond
8336,RWE,Monarch HQ,98,Diamond
8336,XJD,Monarch HQ,98,Diamond
8336,XJE,Monarch HQ,98,Diamond
8336,XKD,Monarch HQ,98,Diamond
8336,YJE,Monarch HQ,98,Diamond
8336,ZJE,Monarch HQ,98,Diamond
8384,AYE,Savage Plague,67,Platinum
8384,BYE,Savage Plague,67,Platinum
8384,EBD,Savage Plague,67,Platinum
8384,EYE,Savage Plague,67,Platinum
8384,FYE,Savage Plague,67,Platinum
8384,GYE,Savage Plague,67,Platinum
8384,HHE,Savage Plague,67,Platinum
8384,HYE,Savage Plague,67,Platinum
8384,IHE,Savage Plague,67,Platinum
8384,IYE,Savage Plague,67,Platinum
8384,JHE,Savage Plague,67,Platinum
8384,KHE,Savage Plague,67,Platinum
8384,OZD,Savage Plague,67,Platinum
8384,TOE,Savage Plague,67,Platinum
8384,XYE,Savage Plague,67,Platinum
8384,YYE,Savage Plague,67,Platinum
8384,ZYE,Savage Plague,67,Platinum
8400,BRE,Lingering Insanity,65,Diamond
8400,CRE,Lingering Insanity,65,Diamond
8400,DRE,Lingering Insanity,65,Diamond
8400,KVC,Lingering Insanity,65,Diamond
8400,LVC,Lingering Insanity,65,Diamond
8400,NWC,Lingering Insanity,65,Diamond
8400,OVC,Lingering Insanity,65,Diamond
8400,PVC,Lingering Insanity,65,Diamond
8400,PWC,Lingering Insanity,65,Diamond
8400,RVC,Lingering Insanity,65,Diamond
8400,SVC,Lingering Insanity,65,Diamond
8400,SWC,Lingering Insanity,65,Diamond
8400,TVC,Lingering Insanity,65,Diamond
8400,TWC,Lingering Insanity,65,Diamond
8400,UVC,Lingering Insanity,65,Diamond
8400,WNE,Lingering Insanity,65,Diamond
8400,XNE,Lingering Insanity,65,Diamond
8422,CRG,Monarch Cupid,100,Diamond
8422,DBF,Monarch Cupid,100,Diamond
8422,EBF,Monarch Cupid,100,Diamond
8422,HBF,Monarch Cupid,100,Diamond
8422,JNG,Monarch Cupid,100,Diamond
8422,MQC,Monarch Cupid,100,Diamond
8422,MQG,Monarch Cupid,100,Diamond
8422,ORC,Monarch Cupid,100,Diamond
8422,PRC,Monarch Cupid,100,Diamond
8422,QPF,Monarch Cupid,100,Diamond
8422,QRC,Monarch Cupid,100,Diamond
8422,RPF,Monarch Cupid,100,Diamond
8422,RUC,Monarch Cupid,100,Diamond
8422,SPF,Monarch Cupid,100,Diamond
8422,TPF,Monarch Cupid,100,Diamond
8422,UPF,Monarch Cupid,100,Diamond
8422,UPG,Monarch Cupid,100,Diamond
8468,ACF,Bloodbath and Beyond,92,Diamond
8468,AEA,Bloodbath and Beyond,92,Diamond
8468,AFB,Bloodbath and Beyond,92,Diamond
8468,ASB,Bloodbath and Beyond,92,Diamond
8468,BEA,Bloodbath and Beyond,92,Diamond
8468,EFB,Bloodbath and Beyond,92,Diamond
8468,OSB,Bloodbath and Beyond,92,Diamond
8468,PEA,Bloodbath and Beyond,92,Diamond
8468,SEA,Bloodbath and Beyond,92,Diamond
8468,UKB,Bloodbath and Beyond,92,Diamond
8468,WEA,Bloodbath and Beyond,92,Diamond
8468,WKB,Bloodbath and Beyond,92,Diamond
8468,XEA,Bloodbath and Beyond,92,Diamond
8468,XKB,Bloodbath and Beyond,92,Diamond
8468,YSB,Bloodbath and Beyond,92,Diamond
8468,ZCF,Bloodbath and Beyond,92,Diamond
8468,ZSB,Bloodbath and Beyond,92,Diamond
8500,BGF,Extinction,100,Platinum
8500,BIF,Extinction,100,Platinum
8500,CGF,Extinction,100,Platinum
8500,DGF,Extinction,100,Platinum
8500,EGF,Extinction,100,Platinum
8500,HGF,Extinction,100,Platinum
8500,IGF,Extinction,100,Platinum
8500,JGF,Extinction,100,Platinum
8500,MGF,Extinction,100,Platinum
8500,PHF,Extinction,100,Platinum
8500,UIF,Extinction,100,Platinum
8500,VIF,Extinction,100,Platinum
8500,WIF,Extinction,100,Platinum
8520,BKD,Xenon,95,Diamond
8520,CRC,Xenon,95,Diamond
8520,DQC,Xenon,95,Diamond
8520,EMD,Xenon,95,Diamond
8520,GMD,Xenon,95,Diamond
8520,IPF,Xenon,95,Diamond
8520,JMD,Xenon,95,Diamond
8520,JPF,Xenon,95,Diamond
8520,LBE,Xenon,95,Diamond
8520,MMD,Xenon,95,Diamond
8520,NMD,Xenon,95,Diamond
8520,ONE,Xenon,95,Diamond
8520,PKD,Xenon,95,Diamond
8520,SKD,Xenon,95,Diamond
8520,TMD,Xenon,95,Diamond
8520,WRC,Xenon,95,Diamond
8520,XRC,Xenon,95,Diamond
8536,AHF,White Walkers,23,Bronze
8536,HFF,White Walkers,23,Bronze
8536,IFF,White Walkers,23,Bronze
8536,LGF,White Walkers,23,Bronze
8536,NHF,White Walkers,23,Bronze
8536,ZHF,White Walkers,23,Bronze
8537,CHD,NNGO,96,Platinum
8537,DHD,NNGO,96,Platinum
8537,DID,NNGO,96,Platinum
8537,EHD,NNGO,96,Platinum
8537,HKD,NNGO,96,Platinum
8537,LID,NNGO,96,Platinum
8537,MHD,NNGO,96,Platinum
8537,MJD,NNGO,96,Platinum
8537,PLD,NNGO,96,Platinum
8537,VHD,NNGO,96,Platinum
8537,WJD,NNGO,96,Platinum
8537,XID,NNGO,96,Platinum
8537,YLD,NNGO,96,Platinum
8537,ZID,NNGO,96,Platinum
8537,ZLD,NNGO,96,Platinum
8677,AMA,Mana,35,Platinum
8677,BMA,Mana,35,Platinum
8677,CMA,Mana,35,Platinum
8677,GCB,Mana,35,Platinum
8677,ICB,Mana,35,Platinum
8677,JCB,Mana,35,Platinum
8677,KCB,Mana,35,Platinum
8677,MCB,Mana,35,Platinum
8677,TCB,Mana,35,Platinum
8677,UCB,Mana,35,Platinum
8677,VCB,Mana,35,Platinum
8677,WCB,Mana,35,Platinum
8677,XCB,Mana,35,Platinum
8677,YCB,Mana,35,Platinum
8706,ADF,Carbon,97,Diamond
8706,BMD,Carbon,97,Diamond
8706,BQC,Carbon,97,Diamond
8706,BRC,Carbon,97,Diamond
8706,CMD,Carbon,97,Diamond
8706,DDF,Carbon,97,Diamond
8706,FCF,Carbon,97,Diamond
8706,FDF,Carbon,97,Diamond
8706,GCF,Carbon,97,Diamond
8706,GDF,Carbon,97,Diamond
8706,HCF,Carbon,97,Diamond
8706,ICF,Carbon,97,Diamond
8706,IDF,Carbon,97,Diamond
8706,JCF,Carbon,97,Diamond
8706,ODF,Carbon,97,Diamond
8706,SID,Carbon,97,Diamond
8706,SLD,Carbon,97,Diamond
8715,AYG,Midnight X,81,Gold
8715,MXG,Midnight X,81,Gold
8715,NYG,Midnight X,81,Gold
8715,NZG,Midnight X,81,Gold
8715,OWG,Midnight X,81,Gold
8715,PUG,Midnight X,81,Gold
8715,PWG,Midnight X,81,Gold
8715,PYG,Midnight X,81,Gold
8715,QYG,Midnight X,81,Gold
8715,RYG,Midnight X,81,Gold
8715,VWG,Midnight X,81,Gold
8715,WWG,Midnight X,81,Gold
8715,XWG,Midnight X,81,Gold
8715,YAG,Midnight X,81,Gold
8715,YWG,Midnight X,81,Gold
8715,ZYG,Midnight X,81,Gold
8766,BXF,FLUX,100,Bronze
8766,FBA,FLUX,100,Bronze
8766,GXF,FLUX,100,Bronze
8766,HXF,FLUX,100,Bronze
8766,IBA,FLUX,100,Bronze
8766,IXF,FLUX,100,Bronze
8766,KIB,FLUX,100,Bronze
8766,LIB,FLUX,100,Bronze
8766,PCA,FLUX,100,Bronze
8766,TCA,FLUX,100,Bronze
8766,VBA,FLUX,100,Bronze
8766,VCA,FLUX,100,Bronze
8766,VDG,FLUX,100,Bronze
8766,XBA,FLUX,100,Bronze
8766,XCA,FLUX,100,Bronze
8766,ZCG,FLUX,100,Bronze
8795,ADD,The Brotherhood of Battle,77,Gold
8795,BEE,The Brotherhood of Battle,77,Gold
8795,GNB,The Brotherhood of Battle,77,Gold
8795,HNB,The Brotherhood of Battle,77,Gold
8795,IAF,The Brotherhood of Battle,77,Gold
8795,KKA,The Brotherhood of Battle,77,Gold
8795,LKA,The Brotherhood of Battle,77,Gold
8795,LLA,The Brotherhood of Battle,77,Gold
8795,LNB,The Brotherhood of Battle,77,Gold
8795,MNB,The Brotherhood of Battle,77,Gold
8795,MSB,The Brotherhood of Battle,77,Gold
8795,NOB,The Brotherhood of Battle,77,Gold
8795,NTB,The Brotherhood of Battle,77,Gold
8795,QEB,The Brotherhood of Battle,77,Gold
8795,SEB,The Brotherhood of Battle,77,Gold
8795,TEB,The Brotherhood of Battle,77,Gold
8795,WOB,The Brotherhood of Battle,77,Gold
8802,DJA,Luscious Incarnation,72,Platinum
8802,DOB,Luscious Incarnation,72,Platinum
8802,EKF,Luscious Incarnation,72,Platinum
8802,EPG,Luscious Incarnation,72,Platinum
8802,FKA,Luscious Incarnation,72,Platinum
8802,FOB,Luscious Incarnation,72,Platinum
8802,HOB,Luscious Incarnation,72,Platinum
8802,IOB,Luscious Incarnation,72,Platinum
8802,JGA,Luscious Incarnation,72,Platinum
8802,JOB,Luscious Incarnation,72,Platinum
8802,KGA,Luscious Incarnation,72,Platinum
8802,LGA,Luscious Incarnation,72,Platinum
8802,MOB,Luscious Incarnation,72,Platinum
8802,NPB,Luscious Incarnation,72,Platinum
8802,SPB,Luscious Incarnation,72,Platinum
8802,UPB,Luscious Incarnation,72,Platinum
8802,VPB,Luscious Incarnation,72,Platinum
8803,AFF,Buttgrass Inc,82,Platinum
8803,BFF,Buttgrass Inc,82,Platinum
8803,DFF,Buttgrass Inc,82,Platinum
8803,EFF,Buttgrass Inc,82,Platinum
8803,FFF,Buttgrass Inc,82,Platinum
8803,KEF,Buttgrass Inc,82,Platinum
8803,LEF,Buttgrass Inc,82,Platinum
8803,NFF,Buttgrass Inc,82,Platinum
8803,OFF,Buttgrass Inc,82,Platinum
8803,PFF,Buttgrass Inc,82,Platinum
8803,RFF,Buttgrass Inc,82,Platinum
8803,SFF,Buttgrass Inc,82,Platinum
8803,TFF,Buttgrass Inc,82,Platinum
8803,UFF,Buttgrass Inc,82,Platinum
8803,VFF,Buttgrass Inc,82,Platinum
8803,XFF,Buttgrass Inc,82,Platinum
8803,ZFF,Buttgrass Inc,82,Platinum
8811,ENF,Impulse 13!,79,Gold
8811,FNF,Impulse 13!,79,Gold
8811,GVF,Impulse 13!,79,Gold
8811,IVF,Impulse 13!,79,Gold
8811,NWF,Impulse 13!,79,Gold
8836,BTG,Vinerri,99,Diamond
8836,CTG,Vinerri,99,Diamond
8836,DTG,Vinerri,99,Diamond
8836,ETG,Vinerri,99,Diamond
8836,EWG,Vinerri,99,Diamond
8836,GWG,Vinerri,99,Diamond
8836,IVG,Vinerri,99,Diamond
8836,IWG,Vinerri,99,Diamond
8836,JVG,Vinerri,99,Diamond
8836,KAG,Vinerri,99,Diamond
8836,LAG,Vinerri,99,Diamond
8836,OUG,Vinerri,99,Diamond
8836,OXG,Vinerri,99,Diamond
8836,QUG,Vinerri,99,Diamond
8836,RUG,Vinerri,99,Diamond
8836,WVG,Vinerri,99,Diamond
8867,BWE,Monarch Chrysalis,93,Diamond
8867,CED,Monarch Chrysalis,93,Diamond
8867,CJE,Monarch Chrysalis,93,Diamond
8867,CWE,Monarch Chrysalis,93,Diamond
8867,DED,Monarch Chrysalis,93,Diamond
8867,DJE,Monarch Chrysalis,93,Diamond
8867,FFD,Monarch Chrysalis,93,Diamond
8867,GWE,Monarch Chrysalis,93,Diamond
8867,HGD,Monarch Chrysalis,93,Diamond
8867,HWE,Monarch Chrysalis,93,Diamond
8867,KHD,Monarch Chrysalis,93,Diamond
8867,LYE,Monarch Chrysalis,93,Diamond
8867,NZE,Monarch Chrysalis,93,Diamond
8867,OID,Monarch Chrysalis,93,Diamond
8867,PGD,Monarch Chrysalis,93,Diamond
8867,UID,Monarch Chrysalis,93,Diamond
8867,WHD,Monarch Chrysalis,93,Diamond
8938,ALD,Arcadia,90,Diamond
8938,CKD,Arcadia,90,Diamond
8938,GKD,Arcadia,90,Diamond
8938,ILD,Arcadia,90,Diamond
8938,JLD,Arcadia,90,Diamond
8938,KLD,Arcadia,90,Diamond
8938,MLD,Arcadia,90,Diamond
8938,PCE,Arcadia,90,Diamond
8938,PMD,Arcadia,90,Diamond
8938,RXG,Arcadia,90,Diamond
8938,SXG,Arcadia,90,Diamond
8938,TVG,Arcadia,90,Diamond
8938,TXG,Arcadia,90,Diamond
8938,UMD,Arcadia,90,Diamond
8938,VLD,Arcadia,90,Diamond
8938,XUG,Arcadia,90,Diamond
8938,ZKD,Arcadia,90,Diamond
8954,AFA,Nuclear Armageddon,96,Diamond
8954,ELF,Nuclear Armageddon,96,Diamond
8954,FLF,Nuclear Armageddon,96,Diamond
8954,FNB,Nuclear Armageddon,96,Diamond
8954,GPG,Nuclear Armageddon,96,Diamond
8954,LRB,Nuclear Armageddon,96,Diamond
8954,MFA,Nuclear Armageddon,96,Diamond
8954,NGA,Nuclear Armageddon,96,Diamond
8954,OGA,Nuclear Armageddon,96,Diamond
8954,QCF,Nuclear Armageddon,96,Diamond
8954,QFA,Nuclear Armageddon,96,Diamond
8954,QSB,Nuclear Armageddon,96,Diamond
8954,RSB,Nuclear Armageddon,96,Diamond
8954,SSB,Nuclear Armageddon,96,Diamond
8954,TSB,Nuclear Armageddon,96,Diamond
8954,USB,Nuclear Armageddon,96,Diamond
8954,WFA,Nuclear Armageddon,96,Diamond
9032,FBD,Wolf Pack,62,Platinum
9032,JVE,Wolf Pack,62,Platinum
9032,KAD,Wolf Pack,62,Platinum
9032,KVE,Wolf Pack,62,Platinum
9032,LVE,Wolf Pack,62,Platinum
9032,MVE,Wolf Pack,62,Platinum
9032,NFE,Wolf Pack,62,Platinum
9032,NWE,Wolf Pack,62,Platinum
9032,ODD,Wolf Pack,62,Platinum
9032,OFE,Wolf Pack,62,Platinum
9032,OWE,Wolf Pack,62,Platinum
9032,PFE,Wolf Pack,62,Platinum
9032,QCD,Wolf Pack,62,Platinum
9032,QWE,Wolf Pack,62,Platinum
9032,TDD,Wolf Pack,62,Platinum
9032,ZED,Wolf Pack,62,Platinum
9036,BFG,The Black Pearl,98,Diamond
9036,CFG,The Black Pearl,98,Diamond
9036,DFG,The Black Pearl,98,Diamond
9036,SFG,The Black Pearl,98,Diamond
9036,TFG,The Black Pearl,98,Diamond
9036,UFG,The Black Pearl,98,Diamond
9036,VFG,The Black Pearl,98,Diamond
9036,WFG,The Black Pearl,98,Diamond
9036,XFG,The Black Pearl,98,Diamond
9036,ZFG,The Black Pearl,98,Diamond
9041,ABE,PT-Calculated,95,Diamond
9041,CID,PT-Calculated,95,Diamond
9041,IHD,PT-Calculated,95,Diamond
9041,JED,PT-Calculated,95,Diamond
9041,OCD,PT-Calculated,95,Diamond
9041,PED,PT-Calculated,95,Diamond
9041,QID,PT-Calculated,95,Diamond
9041,SGD,PT-Calculated,95,Diamond
9041,THD,PT-Calculated,95,Diamond
9041,YID,PT-Calculated,95,Diamond
9041,ZBE,PT-Calculated,95,Diamond
9041,ZHD,PT-Calculated,95,Diamond
9055,AQC,Natural Selection IV,96,Diamond
9055,BPF,Natural Selection IV,96,Diamond
9055,GFF,Natural Selection IV,96,Diamond
9055,IRC,Natural Selection IV,96,Diamond
9055,JRC,Natural Selection IV,96,Diamond
9055,KRC,Natural Selection IV,96,Diamond
9055,LRC,Natural Selection IV,96,Diamond
9055,NSC,Natural Selection IV,96,Diamond
9055,OSC,Natural Selection IV,96,Diamond
9055,QFF,Natural Selection IV,96,Diamond
9055,SPG,Natural Selection IV,96,Diamond
9055,TDF,Natural Selection IV,96,Diamond
9055,VZE,Natural Selection IV,96,Diamond
9055,WFF,Natural Selection IV,96,Diamond
9055,YQC,Natural Selection IV,96,Diamond
9055,ZQC,Natural Selection IV,96,Diamond
9100,AFC,The Black Hand,74,Platinum
9100,AZC,The Black Hand,74,Platinum
9100,BOF,The Black Hand,74,Platinum
9100,BZC,The Black Hand,74,Platinum
9100,COF,The Black Hand,74,Platinum
9100,CZC,The Black Hand,74,Platinum
9100,DOF,The Black Hand,74,Platinum
9100,DZC,The Black Hand,74,Platinum
9100,HCC,The Black Hand,74,Platinum
9100,MAC,The Black Hand,74,Platinum
9100,MCC,The Black Hand,74,Platinum
9100,QTE,The Black Hand,74,Platinum
9100,RTE,The Black Hand,74,Platinum
9100,TBC,The Black Hand,74,Platinum
9100,WZC,The Black Hand,74,Platinum
9100,XZC,The Black Hand,74,Platinum
9100,YZC,The Black Hand,74,Platinum
9110,BFC,Siege,73,Platinum
9110,DEC,Siege,73,Platinum
9110,FGC,Siege,73,Platinum
9110,JFC,Siege,73,Platinum
9110,LOE,Siege,73,Platinum
9110,PFC,Siege,73,Platinum
9110,QGC,Siege,73,Platinum
9110,RGC,Siege,73,Platinum
9110,RLE,Siege,73,Platinum
9110,SFC,Siege,73,Platinum
9110,TEC,Siege,73,Platinum
9110,TFC,Siege,73,Platinum
9110,UFC,Siege,73,Platinum
9110,VFC,Siege,73,Platinum
9110,XEC,Siege,73,Platinum
9110,XFC,Siege,73,Platinum
9118,BIC,Maiden Voyage,99,Unranked
9118,CAC,Maiden Voyage,99,Unranked
9118,DGC,Maiden Voyage,99,Unranked
9118,EHC,Maiden Voyage,99,Unranked
9118,JHC,Maiden Voyage,99,Unranked
9118,OTG,Maiden Voyage,99,Unranked
9118,TGC,Maiden Voyage,99,Unranked
9118,THC,Maiden Voyage,99,Unranked
9118,XGC,Maiden Voyage,99,Unranked
9118,YHC,Maiden Voyage,99,Unranked
9171,EGD,Occul2us,15,Platinum
9171,HXE,Occul2us,15,Platinum
9171,IXE,Occul2us,15,Platinum
9171,SYE,Occul2us,15,Platinum
9201,CCD,Destination Unknown,74,Gold
9201,EEE,Destination Unknown,74,Gold
9201,FSB,Destination Unknown,74,Gold
9201,GSB,Destination Unknown,74,Gold
9201,MIF,Destination Unknown,74,Gold
9201,OEE,Destination Unknown,74,Gold
9201,QEA,Destination Unknown,74,Gold
9201,QOG,Destination Unknown,74,Gold
9201,RCF,Destination Unknown,74,Gold
9201,REA,Destination Unknown,74,Gold
9201,ROG,Destination Unknown,74,Gold
9201,SOG,Destination Unknown,74,Gold
9201,TBD,Destination Unknown,74,Gold
9201,TEA,Destination Unknown,74,Gold
9201,UEA,Destination Unknown,74,Gold
9201,VAD,Destination Unknown,74,Gold
9201,VEA,Destination Unknown,74,Gold
9280,DGG,Nomads Medical,94,Unranked
9280,DSF,Nomads Medical,94,Unranked
9280,ESF,Nomads Medical,94,Unranked
9280,OSE,Nomads Medical,94,Unranked
9280,SYC,Nomads Medical,94,Unranked
9280,ZGG,Nomads Medical,94,Unranked
9305,AED,Legitimate Business,93,Platinum
9305,AHD,Legitimate Business,93,Platinum
9305,BHD,Legitimate Business,93,Platinum
9305,BID,Legitimate Business,93,Platinum
9305,CBF,Legitimate Business,93,Platinum
9305,CLD,Legitimate Business,93,Platinum
9305,DKD,Legitimate Business,93,Platinum
9305,EUG,Legitimate Business,93,Platinum
9305,FID,Legitimate Business,93,Platinum
9305,FLD,Legitimate Business,93,Platinum
9305,GBE,Legitimate Business,93,Platinum
9305,HHD,Legitimate Business,93,Platinum
9305,JGD,Legitimate Business,93,Platinum
9305,NLD,Legitimate Business,93,Platinum
9305,PHD,Legitimate Business,93,Platinum
9305,UKD,Legitimate Business,93,Platinum
9356,DOC,SMTH - Party Animals,96,Platinum
9356,EOC,SMTH - Party Animals,96,Platinum
9356,FOC,SMTH - Party Animals,96,Platinum
9356,GQG,SMTH - Party Animals,96,Platinum
9356,HOC,SMTH - Party Animals,96,Platinum
9356,IOC,SMTH - Party Animals,96,Platinum
9356,JOC,SMTH - Party Animals,96,Platinum
9356,KNC,SMTH - Party Animals,96,Platinum
9356,KNG,SMTH - Party Animals,96,Platinum
9356,KOC,SMTH - Party Animals,96,Platinum
9356,LOC,SMTH - Party Animals,96,Platinum
9356,MPC,SMTH - Party Animals,96,Platinum
9356,NPC,SMTH - Party Animals,96,Platinum
9356,NQC,SMTH - Party Animals,96,Platinum
9356,OPC,SMTH - Party Animals,96,Platinum
9356,YNG,SMTH - Party Animals,96,Platinum
9356,ZNG,SMTH - Party Animals,96,Platinum
9357,COG,AQUA-Neptune,84,Diamond
9357,CXD,AQUA-Neptune,84,Diamond
9357,DEF,AQUA-Neptune,84,Diamond
9357,EEF,AQUA-Neptune,84,Diamond
9357,EWD,AQUA-Neptune,84,Diamond
9357,FEF,AQUA-Neptune,84,Diamond
9357,HME,AQUA-Neptune,84,Diamond
9357,RJE,AQUA-Neptune,84,Diamond
9357,SFE,AQUA-Neptune,84,Diamond
9357,SJE,AQUA-Neptune,84,Diamond
9357,TGE,AQUA-Neptune,84,Diamond
9357,UXD,AQUA-Neptune,84,Diamond
9357,WME,AQUA-Neptune,84,Diamond
9357,WWD,AQUA-Neptune,84,Diamond
9357,XME,AQUA-Neptune,84,Diamond
9357,XVD,AQUA-Neptune,84,Diamond
9357,XXD,AQUA-Neptune,84,Diamond
9412,ARD,BLACK STATUES,98,Diamond
9412,DRD,BLACK STATUES,98,Diamond
9412,DVE,BLACK STATUES,98,Diamond
9412,HEF,BLACK STATUES,98,Diamond
9412,IEF,BLACK STATUES,98,Diamond
9412,KVD,BLACK STATUES,98,Diamond
9412,LVD,BLACK STATUES,98,Diamond
9412,MSD,BLACK STATUES,98,Diamond
9412,NSD,BLACK STATUES,98,Diamond
9412,PUD,BLACK STATUES,98,Diamond
9412,TJE,BLACK STATUES,98,Diamond
9412,UJE,BLACK STATUES,98,Diamond
9412,WQD,BLACK STATUES,98,Diamond
9412,XPD,BLACK STATUES,98,Diamond
9412,XUD,BLACK STATUES,98,Diamond
9412,ZGE,BLACK STATUES,98,Diamond
9412,ZME,BLACK STATUES,98,Diamond
9420,GLF,Band of Brothers,49,Gold
9420,HLF,Band of Brothers,49,Gold
9420,IKF,Band of Brothers,49,Gold
9420,KSB,Band of Brothers,49,Gold
9420,LSB,Band of Brothers,49,Gold
9420,NLA,Band of Brothers,49,Gold
9420,OLA,Band of Brothers,49,Gold
9420,OTB,Band of Brothers,49,Gold
9420,PLA,Band of Brothers,49,Gold
9420,PTB,Band of Brothers,49,Gold
9420,QLA,Band of Brothers,49,Gold
9420,QTB,Band of Brothers,49,Gold
9420,RLA,Band of Brothers,49,Gold
9420,RTB,Band of Brothers,49,Gold
9420,SLA,Band of Brothers,49,Gold
9420,TLA,Band of Brothers,49,Gold
9503,BAF,TSFTS Microbrewery,37,Platinum
9503,GZF,TSFTS Microbrewery,37,Platinum
9503,HZF,TSFTS Microbrewery,37,Platinum
9503,IZF,TSFTS Microbrewery,37,Platinum
9503,SZF,TSFTS Microbrewery,37,Platinum
9517,ELD,OverWatch,79,Platinum
9517,FUG,OverWatch,79,Platinum
9517,IUG,OverWatch,79,Platinum
9517,JUG,OverWatch,79,Platinum
9517,KUG,OverWatch,79,Platinum
9517,LUG,OverWatch,79,Platinum
9517,MUG,OverWatch,79,Platinum
9517,NVG,OverWatch,79,Platinum
9517,OVG,OverWatch,79,Platinum
9517,SVG,OverWatch,79,Platinum
9517,UXG,OverWatch,79,Platinum
9517,UYG,OverWatch,79,Platinum
9517,VXG,OverWatch,79,Platinum
9517,WXG,OverWatch,79,Platinum
9517,YVG,OverWatch,79,Platinum
9524,CTB,|HT|,96,Diamond
9524,FAA,|HT|,96,Diamond
9524,FTB,|HT|,96,Diamond
9524,GAA,|HT|,96,Diamond
9524,GTB,|HT|,96,Diamond
9524,HTB,|HT|,96,Diamond
9524,JCG,|HT|,96,Diamond
